user,created,karma,submitted
whyage,1488599250.0,16.0,8.0
widdma,1390521689.0,136.0,51.0
wideem,1477666953.0,23.0,28.0
wil421,1313294490.0,1669.0,1244.0
willbw,1474511925.0,51.0,17.0
willyk,1413997034.0,46.0,36.0
willyt,1277335509.0,1066.0,365.0
wincen,1479336173.0,3.0,2.0
wiredd,1297806577.0,36.0,34.0
witten,1208585905.0,434.0,166.0
wiz21c,1434018952.0,675.0,432.0
wkirby,1430496932.0,103.0,41.0
wldata,1506881423.0,5.0,2.0
wmnwmn,1389201238.0,51.0,30.0
wmoser,1302035159.0,55.0,25.0
wnoise,1283630359.0,1578.0,505.0
wonko1,1483601825.0,275.0,51.0
wooshy,1486062471.0,31.0,14.0
woranl,1484753715.0,62.0,38.0
wowsig,1355544251.0,540.0,243.0
wport_,1493703281.0,1.0,2.0
wrasee,1488194985.0,23.0,4.0
wreath,1476455120.0,19.0,19.0
wrsh07,1389820767.0,754.0,273.0
wscott,1360063280.0,749.0,100.0
wsinks,1381517312.0,66.0,76.0
wskish,1411049893.0,1.0,1.0
wsxcde,1384977704.0,791.0,236.0
wx2018,1495737790.0,1.0,26.0
wyager,1363820706.0,6128.0,3201.0
wyatte,1501012009.0,-1.0,11.0
wyclif,1199057469.0,16954.0,3250.0
x110dc,1345003609.0,2.0,12.0
xHopen,1457425343.0,9.0,46.0
xaduha,1422829173.0,410.0,270.0
xaedes,1416536578.0,269.0,133.0
xaldir,1461053715.0,37.0,19.0
xamuel,1333134022.0,952.0,325.0
xapata,1462560970.0,2090.0,1366.0
xarien,1315779281.0,250.0,198.0
xaybey,1431541214.0,194.0,24.0
xedrac,1469376497.0,61.0,15.0
xexers,1239624468.0,472.0,147.0
xfiler,1326460937.0,218.0,50.0
xiaoma,1206977444.0,6767.0,2711.0
xienze,1399656540.0,2401.0,637.0
ximeng,1258549941.0,2450.0,759.0
xivusr,1333378734.0,43.0,21.0
xixi77,1326391782.0,436.0,336.0
xmatos,1438780436.0,63.0,27.0
xmodem,1346831055.0,174.0,80.0
xname2,1443904886.0,174.0,147.0
xrange,1387907292.0,413.0,253.0
xroche,1365747470.0,691.0,123.0
xtreme,1331106779.0,234.0,97.0
xupybd,1374489202.0,1518.0,491.0
xvilka,1385987054.0,470.0,165.0
xxcode,1316792403.0,129.0,57.0
xxgreg,1315608592.0,107.0,93.0
xyclos,1378309194.0,268.0,153.0
xyzzy4,1449163890.0,337.0,647.0
y1426i,1329950570.0,15.0,34.0
yaacov,1459104933.0,215.0,29.0
yablak,1422382051.0,142.0,28.0
yakaas,1469235952.0,1.0,3.0
yakult,1441056771.0,861.0,169.0
yardie,1237891064.0,5579.0,2223.0
yarper,1401468032.0,542.0,203.0
yaseer,1420233861.0,156.0,50.0
yatsyk,1266486574.0,442.0,203.0
yclept,1386174949.0,233.0,90.0
yebyen,1349794545.0,1261.0,1131.0
yen223,1338991273.0,3419.0,1413.0
yhosun,1504290654.0,1.0,2.0
yilmel,1435336095.0,5.0,2.0
yjgyhj,1428544546.0,174.0,72.0
yjlim5,1482556870.0,20.0,8.0
yladiz,1468012215.0,1482.0,511.0
ylaine,1494004930.0,1.0,2.0
ymerej,1368667769.0,37.0,6.0
yoandy,1461051215.0,93.0,10.0
yonasb,1288143787.0,1269.0,154.0
yorwba,1453315404.0,2037.0,1087.0
yosito,1400443923.0,301.0,95.0
youmin,1470111654.0,2.0,13.0
ysavir,1409070209.0,713.0,130.0
ytjohn,1371151616.0,318.0,202.0
yuhong,1241939884.0,5930.0,5734.0
yuliyp,1314292366.0,339.0,156.0
yunesj,1429060367.0,6.0,6.0
yunong,1335807635.0,712.0,50.0
yvandb,1284594436.0,2.0,1.0
yvsong,1389323884.0,94.0,55.0
yyyyip,1505241022.0,41.0,13.0
z3ugma,1382543710.0,70.0,33.0
zaatar,1176783391.0,746.0,168.0
zabana,1481789722.0,687.0,155.0
zaccus,1300045224.0,265.0,169.0
zachng,1462458909.0,153.0,2.0
zagdul,1500617450.0,1.0,1.0
zanedb,1503281773.0,92.0,44.0
zaroth,1324605410.0,8667.0,2627.0
zatkin,1397610265.0,1251.0,413.0
zdware,1491406138.0,4.0,5.0
zecken,1404515135.0,56.0,10.0
zelias,1458666892.0,165.0,36.0
zellyn,1205419197.0,2494.0,510.0
zengid,1456788045.0,450.0,198.0
zenonu,1368166610.0,50.0,17.0
zeroer,1468567004.0,1065.0,458.0
zhuzhu,1326157290.0,-3.0,19.0
ziglef,1486235864.0,1.0,3.0
zilian,1400064846.0,38.0,23.0
ziszis,1452269049.0,791.0,135.0
zmitri,1269037517.0,2402.0,532.0
zmmmmm,1266199591.0,6166.0,1420.0
zodPod,1436541954.0,553.0,256.0
zokier,1244022867.0,6700.0,3053.0
zorked,1300716902.0,2100.0,376.0
zornme,1272257241.0,1.0,2.0
zserge,1334324642.0,296.0,114.0
zulrah,1489666135.0,88.0,11.0
zunzun,1452875095.0,15.0,47.0
zwentz,1281927305.0,22.0,17.0
zwetan,1271043647.0,253.0,160.0
zxia31,1506130465.0,2.0,3.0
zymhan,1365120473.0,2385.0,543.0
zyordz,1493686897.0,1.0,1.0
zyxzkz,1484719536.0,112.0,37.0
zyztem,1353513959.0,69.0,25.0
zzzeek,1175735908.0,4362.0,805.0
01walid,1371165591.0,138.0,22.0
0natcer,1484830779.0,4.0,7.0
0x10101,1502109464.0,30.0,11.0
0xADADA,1447351832.0,113.0,42.0
0xBA5ED,1496037887.0,57.0,34.0
0xfaded,1313501908.0,300.0,112.0
0xmohit,1442493960.0,4572.0,1011.0
1001101,1486602805.0,553.0,211.0
120bits,1470630197.0,64.0,38.0
1337biz,1342736177.0,5434.0,932.0
16bytes,1307023070.0,293.0,97.0
1S9C8G4,1495226898.0,4.0,5.0
20years,1437494173.0,1689.0,371.0
23david,1296243811.0,864.0,317.0
256cats,1483656218.0,5.0,6.0
27hours,1489107924.0,2.0,3.0
3chelon,1358183642.0,643.0,204.0
3legcat,1383879835.0,62.0,13.0
3minus1,1300386935.0,399.0,245.0
3stripe,1332881447.0,1597.0,264.0
40acres,1474578517.0,692.0,163.0
4684499,1390181702.0,187.0,115.0
500and4,1387544880.0,471.0,87.0
6841iam,1280160943.0,30.0,14.0
8draco8,1383683744.0,725.0,170.0
ADASENS,1483401407.0,1.0,3.0
AaronMT,1248119975.0,563.0,62.0
Accacin,1401876301.0,272.0,166.0
AceyMan,1414103333.0,145.0,50.0
Adamola,1402576116.0,190.0,9.0
Adracus,1390379467.0,1.0,2.0
Ajedi32,1420467410.0,3629.0,769.0
Alir3z4,1412021746.0,41.0,37.0
AmberAg,1484289608.0,1.0,2.0
Ambroos,1429515253.0,402.0,94.0
Anand_S,1425566913.0,33.0,12.0
Animats,1410156919.0,59488.0,9846.0
Annatar,1453068840.0,187.0,778.0
Antwnis,1430905479.0,71.0,5.0
Apreche,1256992124.0,1227.0,213.0
Aqueous,1330003490.0,2880.0,1082.0
Arcsech,1426714825.0,733.0,145.0
Arizhel,1484067928.0,1229.0,1090.0
ArneBab,1345245693.0,210.0,90.0
Ascetik,1483716356.0,163.0,59.0
Asdfbla,1478695221.0,718.0,117.0
Asmod4n,1441279047.0,70.0,37.0
Bahamut,1375545968.0,3406.0,1579.0
Balgair,1366928486.0,3541.0,1323.0
Banduin,1336075375.0,19.0,5.0
BayLabs,1498856911.0,2.0,6.0
BearOso,1471735807.0,15.0,9.0
BeetleB,1260718443.0,1519.0,734.0
BenderV,1376745111.0,181.0,93.0
BeniBoy,1461346398.0,47.0,13.0
BerLord,1502361037.0,1.0,1.0
BooneJS,1434472163.0,351.0,106.0
BoppreH,1268791243.0,2150.0,642.0
Brayson,1480649299.0,-1.0,6.0
CJKinni,1441984101.0,243.0,59.0
CaRDiaK,1320001097.0,285.0,48.0
Cakez0r,1337548320.0,680.0,310.0
Can_Not,1445200101.0,308.0,404.0
Cephlin,1369831563.0,61.0,43.0
Chardok,1488390023.0,711.0,67.0
Ciantic,1426057411.0,262.0,104.0
Cieplak,1317412671.0,3171.0,685.0
Clubber,1463493201.0,3630.0,1288.0
Confiks,1417467993.0,664.0,141.0
Corrado,1210618904.0,1738.0,649.0
Cozumel,1459216444.0,1414.0,568.0
Crontab,1495674273.0,429.0,161.0
Cyphase,1314684944.0,335.0,109.0
Cyranix,1265344295.0,683.0,317.0
DLarsen,1213725891.0,158.0,118.0
D_Guidi,1343224160.0,883.0,94.0
DamonHD,1491568737.0,1042.0,478.0
Danihan,1361326111.0,1097.0,638.0
Danilka,1301998069.0,303.0,105.0
DannyB2,1463575348.0,463.0,124.0
DeBraid,1411143276.0,108.0,78.0
Deimorz,1291332374.0,535.0,92.0
DelTaco,1472772163.0,17.0,13.0
DenverR,1396901375.0,73.0,24.0
Doublon,1347623373.0,335.0,68.0
DrBazza,1366063318.0,219.0,35.0
DrPhish,1276190594.0,306.0,90.0
DrSayre,1406299918.0,26.0,41.0
DrScump,1428536913.0,3990.0,3964.0
Drdrdrq,1428300793.0,854.0,453.0
Dunedan,1478641432.0,270.0,51.0
Dylanfm,1205792348.0,137.0,78.0
Egidius,1366020155.0,47.0,19.0
ElbertF,1250838719.0,1008.0,326.0
Eliezer,1195424273.0,10482.0,1294.0
Emc2fma,1449071914.0,38.0,36.0
EnderMB,1259444457.0,781.0,460.0
Entalpi,1396298269.0,80.0,41.0
EpicEng,1372276874.0,2938.0,1589.0
Eridrus,1391806884.0,2749.0,1465.0
EtherOr,1492088204.0,1.0,1.0
EwanToo,1280916949.0,4234.0,925.0
F00Fbug,1453305949.0,75.0,14.0
Fenster,1354296976.0,10.0,12.0
Fifer82,1468445697.0,553.0,298.0
Finbarr,1299069736.0,1180.0,231.0
Flenser,1236638356.0,886.0,620.0
FraKtus,1332712819.0,40.0,42.0
FreakyT,1370046750.0,1871.0,238.0
Fricken,1278842146.0,2626.0,645.0
FryHigh,1383811398.0,25.0,11.0
Fuanasa,1486026306.0,1.0,1.0
Fuzzwah,1302236022.0,1675.0,678.0
GSteele,1504281494.0,1.0,1.0
Gamblor,1348151367.0,3.0,11.0
GeertVL,1374482378.0,37.0,14.0
Gibbon1,1420693338.0,1644.0,917.0
Gladdyu,1427749856.0,220.0,74.0
Gorbzel,1302034468.0,416.0,103.0
GordonS,1381417389.0,2297.0,848.0
Gpugnet,1491285992.0,0.0,1.0
GrahamL,1299788113.0,31.0,15.0
Grom_PE,1451872592.0,100.0,30.0
Grustaf,1443984430.0,417.0,301.0
Gurrewe,1347379120.0,205.0,77.0
Gxorgxo,1441618139.0,20.0,30.0
HAL9OOO,1427666970.0,22.0,33.0
HankB99,1451056185.0,44.0,33.0
HaoZeke,1415568754.0,67.0,65.0
Harelin,1278869056.0,38.0,26.0
Harkins,1207667590.0,2091.0,443.0
Herrera,1449867804.0,35.0,14.0
HiroP55,1479047150.0,5.0,4.0
IceDane,1397476253.0,91.0,18.0
Inconel,1462529853.0,1931.0,500.0
IndrekR,1427467089.0,149.0,21.0
Integer,1449254812.0,206.0,20.0
IvyMike,1236709928.0,4523.0,898.0
JBlue42,1442082694.0,272.0,302.0
JNJUMBO,1501580045.0,7.0,3.0
JOMOapp,1479231949.0,0.0,1.0
JSJunky,1505591765.0,-1.0,2.0
J_Sherz,1391597687.0,47.0,12.0
JaakkoP,1328037643.0,164.0,35.0
Jabanga,1489160346.0,791.0,501.0
Jabbles,1288702379.0,3288.0,888.0
Jack000,1342139955.0,1393.0,376.0
JacobiX,1345903723.0,115.0,56.0
JajaMan,1487368002.0,16.0,10.0
JamesFM,1505744494.0,85.0,16.0
JamieF1,1475695214.0,60.0,29.0
Jamieee,1455536874.0,35.0,10.0
Jaruzel,1457626387.0,2780.0,807.0
Jasamba,1453040326.0,947.0,155.0
JasonZ_,1478020186.0,1.0,2.0
JensRex,1390799503.0,164.0,21.0
JoeRess,1494972383.0,3.0,1.0
Jordrok,1436466753.0,293.0,147.0
JorgeGT,1427716254.0,2702.0,542.0
JotForm,1484124990.0,3.0,9.0
JunkDNA,1229545979.0,4410.0,648.0
K0nserv,1372411735.0,1124.0,266.0
KON_Air,1432633619.0,277.0,161.0
Kabbage,1493733661.0,1.0,3.0
Kabukks,1318862752.0,318.0,33.0
Kalepso,1512408961.0,1.0,1.0
Kali909,1494669201.0,25.0,24.0
Kamgunz,1490347126.0,8.0,3.0
Karliss,1425889521.0,34.0,26.0
Karupan,1448166464.0,123.0,35.0
Kazamai,1465502109.0,41.0,23.0
Keloran,1393963070.0,3.0,7.0
Kevin_S,1393789979.0,549.0,154.0
Kimalsi,1487181483.0,0.0,1.0
KindOne,1370917641.0,18.0,18.0
KingMob,1313576711.0,1238.0,509.0
Kinnard,1369693230.0,1328.0,1000.0
Kip9000,1335570756.0,55.0,34.0
Kipters,1473032728.0,320.0,102.0
Kliment,1256791528.0,3682.0,1125.0
Klockan,1419266912.0,532.0,275.0
Koshkin,1454014309.0,1294.0,719.0
KurtisL,1475537246.0,0.0,17.0
Kwastie,1415733307.0,125.0,29.0
Lambent,1489000578.0,2.0,6.0
Lasokki,1370381713.0,6.0,5.0
Lee1989,1488241545.0,0.0,2.0
LeozMax,1498074098.0,1.0,6.0
Leviter,1485986157.0,1.0,3.0
LukeB42,1275430606.0,58.0,50.0
LukeShu,1304571961.0,2389.0,765.0
Luker88,1409902030.0,80.0,15.0
Maarius,1348644215.0,29.0,34.0
Magi604,1388043627.0,124.0,42.0
Manager,1489502103.0,1.0,6.0
Manozco,1369593962.0,71.0,47.0
Marazan,1352814870.0,1178.0,488.0
Markoff,1483195331.0,336.0,627.0
MattRob,1299540756.0,70.0,19.0
MayeulC,1473929301.0,157.0,60.0
MaysonL,1200946696.0,14159.0,3992.0
Meph504,1474384233.0,49.0,47.0
Midaber,1496348432.0,22.0,2.0
Mikeb85,1366939411.0,5815.0,2364.0
MrBusch,1415910148.0,2.0,4.0
MrJagil,1271630619.0,1869.0,580.0
MrTonyD,1425792248.0,1061.0,275.0
Mugwort,1505307726.0,4.0,4.0
NDizzle,1321285527.0,1131.0,438.0
Narretz,1337550341.0,338.0,137.0
Naushad,1332097275.0,267.0,51.0
Nekobai,1407856170.0,41.0,5.0
Nelkins,1338075948.0,588.0,188.0
NewsNow,1452866093.0,2.0,20.0
Nexxxeh,1326906324.0,785.0,369.0
Ngunyan,1491704037.0,-23.0,20.0
NietTim,1398614910.0,676.0,165.0
NoCanDo,1472817774.0,-4.0,18.0
Ntrails,1345135668.0,2419.0,1036.0
OniBait,1353688827.0,49.0,25.0
Opossum,1414192799.0,45.0,27.0
Paianni,1501580339.0,15.0,21.0
Pavelcz,1486131387.0,2.0,3.0
Pfhreak,1341177520.0,736.0,163.0
Phemist,1433258382.0,303.0,113.0
Pitarou,1348014968.0,1914.0,589.0
Poiesis,1242274199.0,691.0,391.0
Popster,1501503907.0,1.0,1.0
ProMarc,1495000620.0,6.0,12.0
PureSin,1276012173.0,75.0,44.0
QAPereo,1499204201.0,1558.0,1122.0
Quobert,1485942141.0,1.0,1.0
RHSman2,1494853729.0,46.0,44.0
RachelF,1328827178.0,2147.0,443.0
Raed667,1430478321.0,780.0,572.0
Rannath,1438173063.0,19.0,44.0
Raphael,1202528454.0,2737.0,1540.0
RawData,1335630293.0,254.0,188.0
RemonvG,1483451472.0,1.0,1.0
