user,created,karma,submitted
jayd16,1378060814.0,809.0,303.0
jaydub,1204515458.0,1325.0,364.0
jayemm,1493666307.0,1.0,1.0
jayess,1420385749.0,1927.0,367.0
jayzee,1291562466.0,2150.0,457.0
jazzex,1331171196.0,6.0,7.0
jbchoo,1397718955.0,4.0,21.0
jbicha,1343527994.0,75.0,54.0
jbochi,1305207222.0,56.0,18.0
jbuild,1429114938.0,319.0,32.0
jcadam,1411571032.0,1747.0,385.0
jcberk,1351784608.0,5.0,9.0
jcroll,1347482056.0,71.0,80.0
jctsai,1504486722.0,1.0,1.0
jdangu,1300673330.0,307.0,100.0
jdcarr,1414165776.0,43.0,20.0
jdhawk,1228243984.0,577.0,208.0
jdlyga,1415300271.0,294.0,112.0
jdwyah,1181692438.0,85.0,66.0
jecjec,1414881386.0,2.0,56.0
jecxjo,1352645343.0,8.0,13.0
jelder,1336567120.0,198.0,46.0
jepler,1391565382.0,358.0,205.0
jerrac,1297279245.0,94.0,90.0
jesalg,1340383724.0,98.0,66.0
jesses,1186973825.0,71.0,35.0
jeswin,1230548898.0,2902.0,577.0
jetcom,1248805893.0,168.0,57.0
jeyoor,1463832140.0,90.0,19.0
jfbaro,1507213361.0,10.0,1.0
jfoutz,1187213356.0,6186.0,2088.0
jgable,1385492009.0,208.0,42.0
jgowdy,1484259756.0,115.0,43.0
jgpeak,1378823138.0,1.0,3.0
jhaile,1269403916.0,27.0,28.0
jhasse,1326489941.0,1195.0,873.0
jhatax,1327692868.0,309.0,76.0
jhbihn,1504280306.0,2.0,1.0
jhiska,1486945082.0,43.0,63.0
jhpaul,1443643781.0,147.0,9.0
jhulla,1386986371.0,623.0,96.0
jhylau,1382405033.0,18.0,31.0
jiahen,1435544487.0,12.0,15.0
jijojv,1365123532.0,68.0,73.0
jimduk,1404892618.0,64.0,29.0
jimjag,1424382131.0,296.0,112.0
jitbit,1285182160.0,2920.0,198.0
jjharr,1345223526.0,8.0,4.0
jjirsa,1386697611.0,496.0,138.0
jjking,1484028645.0,2.0,2.0
jjrumi,1236855477.0,-7.0,19.0
jkabrg,1498763693.0,42.0,29.0
jkells,1409032694.0,126.0,6.0
jkimbo,1353274214.0,4.0,2.0
jkukul,1505914583.0,2.0,3.0
jkuria,1238169255.0,3816.0,781.0
jldork,1460498471.0,1.0,2.0
jlebar,1327963129.0,1817.0,343.0
jlouis,1214052316.0,1648.0,473.0
jlukic,1379121320.0,84.0,30.0
jm0nty,1491232474.0,1.0,2.0
jmakov,1274192575.0,10.0,19.0
jmccaf,1375851428.0,22.0,7.0
jmduke,1325298841.0,18328.0,1749.0
jmh530,1503518485.0,64.0,39.0
jmhain,1333158485.0,428.0,127.0
jmkapz,1502499181.0,3.0,2.0
jmml97,1499785630.0,2.0,1.0
jmorse,1486245396.0,1.0,1.0
jmount,1215738299.0,3143.0,1029.0
jmtame,1175224987.0,6788.0,1787.0
jmuguy,1323264936.0,254.0,71.0
jna_sh,1464020003.0,34.0,11.0
jnagro,1243018851.0,137.0,64.0
joajoa,1401951189.0,38.0,14.0
joewee,1326637413.0,856.0,191.0
johego,1512743943.0,1.0,1.0
johnfn,1251362211.0,2613.0,421.0
jokoon,1365333659.0,1101.0,1559.0
jommi1,1496840017.0,14.0,2.0
jonahx,1358532526.0,3001.0,787.0
jonsen,1214473482.0,1113.0,672.0
jontro,1336408429.0,933.0,203.0
joobus,1462375993.0,257.0,70.0
joovuu,1491284196.0,1.0,2.0
jopsen,1459925017.0,520.0,301.0
jordic,1302503405.0,40.0,36.0
jordif,1486598529.0,3.0,25.0
jorgec,1440348368.0,3.0,51.0
jorkos,1255543428.0,106.0,93.0
josaka,1346338155.0,213.0,92.0
joshma,1291585503.0,710.0,108.0
joshmn,1366051638.0,2159.0,872.0
joshvm,1372555561.0,1925.0,718.0
joshwa,1172202441.0,6212.0,1412.0
jotaen,1474448623.0,25.0,16.0
jowiar,1303763429.0,2467.0,543.0
joycey,1397778186.0,105.0,39.0
jparse,1498099413.0,146.0,26.0
jpatte,1254073033.0,193.0,115.0
jpcody,1293145087.0,8.0,11.0
jpm_sd,1456851148.0,948.0,156.0
jpobst,1384376603.0,70.0,19.0
jppope,1510679064.0,2.0,1.0
jps359,1339434923.0,136.0,76.0
jpster,1488031756.0,82.0,59.0
jpulec,1361307245.0,100.0,23.0
jquast,1420051274.0,267.0,139.0
jquery,1241643986.0,1897.0,757.0
jrells,1384799158.0,152.0,44.0
jrs235,1288977715.0,3763.0,1508.0
js4all,1280478971.0,1370.0,434.0
jsadow,1299861199.0,33.0,29.0
jschpp,1487930052.0,4.0,1.0
jsf666,1439906978.0,35.0,61.0
jsight,1292866729.0,1800.0,718.0
jsnell,1193443097.0,13909.0,1204.0
jsomau,1398726923.0,2.0,3.0
jsonar,1504210055.0,1.0,1.0
jsonne,1367519379.0,712.0,238.0
jstoja,1355699590.0,130.0,58.0
jstsch,1312561017.0,467.0,151.0
jt2190,1254437531.0,1495.0,695.0
jtl999,1429386830.0,92.0,52.0
jujaro,1511411009.0,1.0,1.0
julenx,1361560954.0,92.0,33.0
julius,1222691614.0,187.0,73.0
jupp0r,1427679462.0,478.0,120.0
jusjus,1511310308.0,1.0,1.0
jussij,1237518536.0,1160.0,532.0
just2n,1347575948.0,1207.0,376.0
justin,1171869002.0,4145.0,1350.0
jvaill,1281221446.0,10.0,16.0
jwatte,1270228475.0,1341.0,791.0
jwb119,1232216942.0,1278.0,315.0
jwellt,1487410068.0,2.0,1.0
jwfxpr,1470122667.0,641.0,122.0
jwhear,1505924966.0,0.0,1.0
jwingy,1299955017.0,373.0,128.0
jwong_,1482263316.0,152.0,55.0
jwtune,1504299649.0,1.0,1.0
k4ch0w,1493646558.0,77.0,21.0
k70841,1486676345.0,1.0,10.0
ka_pow,1507122683.0,1.0,2.0
kabdib,1249273937.0,9448.0,1926.0
kabuay,1491942015.0,1.0,3.0
kaikai,1459013815.0,191.0,55.0
kaitai,1359123717.0,1217.0,600.0
kakuri,1277920318.0,141.0,45.0
kakwa_,1439181903.0,316.0,103.0
kamaal,1302859266.0,10640.0,3614.0
kaplun,1472932099.0,61.0,14.0
kapuru,1479224916.0,20.0,21.0
kar-ma,1484042366.0,3.0,4.0
karl11,1235746785.0,519.0,90.0
karl42,1363703125.0,69.0,34.0
kartan,1436128489.0,1600.0,308.0
karyon,1437127379.0,200.0,52.0
kasrak,1181772317.0,92.0,28.0
katdev,1483230396.0,4.0,4.0
kautzz,1507131896.0,1.0,1.0
kawera,1282929236.0,13763.0,2296.0
kawyut,1511644561.0,5.0,3.0
kayfox,1375057806.0,224.0,86.0
kbaker,1328765906.0,816.0,232.0
kbos87,1486911209.0,378.0,61.0
kbouck,1331668946.0,109.0,35.0
kccqzy,1396953043.0,1495.0,441.0
kderbe,1327782763.0,369.0,63.0
kebman,1488752443.0,22.0,13.0
keehun,1383190585.0,1194.0,337.0
kejaed,1416585315.0,403.0,148.0
kelnos,1236390032.0,5404.0,2164.0
kelset,1482088882.0,4.0,5.0
kelsus,1477673270.0,1.0,7.0
kemayo,1281326340.0,3747.0,460.0
kemps4,1486669563.0,1.0,1.0
kenm47,1433256451.0,2.0,4.0
kensai,1402312860.0,1003.0,373.0
kensey,1493313316.0,26.0,10.0
kenshi,1171971740.0,787.0,166.0
kentor,1370721910.0,420.0,100.0
kepano,1354379109.0,331.0,125.0
kerm1t,1509008396.0,1.0,1.0
kestal,1495616624.0,2.0,1.0
kev009,1228029313.0,2398.0,541.0
kevwil,1488301895.0,6.0,7.0
kgabis,1347534775.0,412.0,160.0
khanan,1421932127.0,-7.0,14.0
kharms,1447704444.0,656.0,162.0
kibwen,1324402308.0,17539.0,2958.0
kichik,1342479821.0,128.0,45.0
kidsil,1346513077.0,66.0,85.0
kiflay,1483899734.0,3.0,11.0
kilian,1260959863.0,4506.0,565.0
kinard,1362579644.0,9.0,4.0
kinesh,1364828334.0,5.0,3.0
kinnth,1272232460.0,90.0,55.0
kinsol,1499126717.0,2.0,1.0
kirian,1305497773.0,200.0,55.0
kirykl,1455036241.0,698.0,312.0
kitcar,1245460718.0,2521.0,381.0
kixiQu,1477342481.0,25.0,19.0
kk1274,1495646134.0,5.0,1.0
kkhire,1393114727.0,179.0,68.0
kkotak,1253908155.0,44.0,58.0
kkt262,1323238783.0,98.0,123.0
kkylin,1312492720.0,334.0,161.0
kleiba,1274012263.0,3032.0,882.0
kljuka,1511992880.0,3.0,1.0
kmax12,1318954733.0,434.0,74.0
kmeade,1453917133.0,19.0,20.0
knocte,1363745395.0,678.0,361.0
knolan,1496578832.0,134.0,66.0
knolax,1411946366.0,30.0,17.0
knowuh,1354888582.0,53.0,15.0
knubie,1311099202.0,28.0,19.0
kobeya,1466984757.0,2876.0,1454.0
koblas,1212160244.0,184.0,100.0
kodest,1490453357.0,1.0,1.0
koevet,1254374557.0,1929.0,248.0
koja86,1389468587.0,226.0,60.0
konart,1452770200.0,327.0,259.0
konfio,1485972189.0,2.0,2.0
koolba,1418342456.0,10383.0,2217.0
koolio,1502373904.0,5.0,6.0
kop316,1373220257.0,215.0,40.0
korijn,1429597385.0,14.0,13.0
kortex,1485960041.0,225.0,74.0
korzun,1389853652.0,324.0,462.0
kotojo,1445558920.0,21.0,17.0
koyote,1332359120.0,417.0,184.0
kpozin,1289876784.0,501.0,81.0
kps1ny,1488985869.0,1.0,1.0
kpwags,1376402701.0,190.0,18.0
krasi0,1384009027.0,11.0,9.0
krebby,1355527641.0,234.0,111.0
kreetx,1461006686.0,112.0,75.0
kriive,1480902655.0,5.0,6.0
kris-s,1447163013.0,168.0,39.0
krishg,1496350258.0,1.0,2.0
kromem,1392839336.0,231.0,46.0
kruhft,1302190936.0,982.0,578.0
krupan,1272491399.0,931.0,425.0
krylon,1403257435.0,3975.0,1408.0
ksahin,1452509242.0,27.0,20.0
ksikka,1333724999.0,158.0,120.0
ktal90,1356650708.0,1.0,3.0
ktopaz,1474439637.0,10.0,4.0
ktpsns,1500820582.0,64.0,9.0
kubuqi,1435135681.0,3.0,8.0
kuldar,1334916172.0,6.0,9.0
kumarm,1314064272.0,1155.0,266.0
kuprel,1448711421.0,7.0,15.0
kurinj,1477075757.0,5.0,10.0
kurthr,1408638478.0,1168.0,334.0
kvoltz,1454124112.0,1.0,2.0
kyasui,1332348923.0,27.0,17.0
kylixz,1208366964.0,11.0,13.0
kyruus,1493645977.0,1.0,3.0
kzahel,1331686042.0,434.0,206.0
kzisme,1380047842.0,408.0,457.0
l3v3ll,1443709388.0,2.0,3.0
ladino,1312641337.0,370.0,60.0
laixer,1367207952.0,67.0,6.0
lake99,1356279358.0,1016.0,465.0
laktak,1462280503.0,1311.0,199.0
laktek,1206425009.0,2228.0,392.0
lanius,1469833252.0,179.0,63.0
larodi,1432158615.0,38.0,10.0
larrik,1291403073.0,3620.0,728.0
latkin,1389892078.0,526.0,75.0
laurex,1367716312.0,108.0,112.0
lcnmrn,1344138382.0,95.0,165.0
leduce,1484765898.0,1.0,1.0
lee101,1378524564.0,10.0,43.0
leerob,1449982847.0,216.0,27.0
leksak,1451165785.0,273.0,122.0
lemez9,1408697125.0,1.0,4.0
leopld,1399651391.0,24.0,13.0
leshow,1377111399.0,558.0,412.0
levi_n,1465135516.0,17.0,10.0
lewsid,1284917340.0,117.0,12.0
lexsys,1418996452.0,2.0,2.0
lhinds,1485186013.0,7.0,5.0
li4ick,1476554306.0,45.0,17.0
limeyx,1425688174.0,66.0,147.0
lisper,1200207532.0,25522.0,4717.0
listic,1172162869.0,1358.0,1173.0
lithos,1441932744.0,421.0,246.0
llccbb,1484230714.0,193.0,74.0
lloeki,1292317549.0,5739.0,2137.0
lngnmn,1482578962.0,-16.0,319.0
loceng,1318006256.0,2420.0,1986.0
locusm,1274233501.0,790.0,354.0
loeber,1414962220.0,393.0,59.0
lojack,1292341331.0,1391.0,530.0
lol768,1425747241.0,699.0,165.0
lolive,1415480213.0,142.0,199.0
lolsal,1343765644.0,328.0,119.0
lonb42,1509128962.0,4.0,2.0
loopio,1512160850.0,1.0,1.0
loourr,1360698616.0,545.0,71.0
loteck,1340173206.0,1072.0,128.0
lottin,1379541808.0,643.0,310.0
loueed,1379595758.0,12.0,17.0
lowpro,1387066564.0,320.0,108.0
loxias,1412346105.0,31.0,31.0
lqdc13,1363017191.0,1419.0,647.0
lsemel,1191899972.0,119.0,109.0
lsh123,1300941639.0,2108.0,584.0
lstodd,1465852144.0,38.0,17.0
lucain,1491321818.0,8.0,1.0
lucb1e,1326464166.0,7408.0,3245.0
luckyt,1462931113.0,196.0,57.0
ludbek,1483789334.0,2.0,1.0
lukasm,1384400318.0,1312.0,687.0
lukegb,1329952535.0,370.0,40.0
lukego,1217743298.0,736.0,186.0
lukemt,1429605971.0,1.0,1.0
lumens,1332621348.0,592.0,112.0
lunaru,1221732022.0,895.0,183.0
lunder,1509560088.0,1.0,1.0
lutorm,1203919584.0,6661.0,2713.0
lutusp,1267169913.0,6324.0,5346.0
lwindy,1501835230.0,1.0,1.0
lx_leo,1417622093.0,5.0,4.0
lzybkr,1396641029.0,31.0,13.0
m0th87,1240328545.0,4692.0,726.0
m0ther,1496614581.0,32.0,11.0
m45t3r,1408726480.0,312.0,104.0
mack73,1470977884.0,138.0,91.0
mackey,1360191060.0,133.0,46.0
macmac,1198227959.0,1421.0,525.0
madads,1390341926.0,22.0,12.0
madflo,1274171950.0,89.0,35.0
madsvj,1510055725.0,0.0,2.0
magice,1236228208.0,216.0,55.0
magila,1339187321.0,756.0,146.0
magmas,1486459647.0,1.0,1.0
magnat,1447586118.0,273.0,49.0
magoon,1299532594.0,379.0,200.0
mahdix,1392490311.0,11.0,19.0
majani,1320159109.0,933.0,419.0
majogu,1333556786.0,14.0,6.0
makaed,1350100241.0,5.0,6.0
makomk,1317252241.0,9581.0,3480.0
malanj,1362417390.0,908.0,166.0
malios,1484567402.0,-2.0,2.0
malkia,1177691414.0,2877.0,1901.0
manmal,1322734894.0,1772.0,874.0
mar77i,1378389620.0,39.0,53.0
marai2,1381429306.0,205.0,50.0
marban,1208631846.0,2704.0,478.0
marijn,1194990171.0,1323.0,331.0
mark-r,1220590886.0,2589.0,1448.0
markoa,1259501349.0,332.0,66.0
marttt,1444076504.0,37.0,23.0
marvin,1189330651.0,5829.0,1561.0
mas644,1314676872.0,129.0,37.0
mastax,1421363858.0,910.0,304.0
mastef,1257461436.0,138.0,59.0
matart,1366147289.0,110.0,53.0
mataug,1362749785.0,1201.0,247.0
matrix,1242143280.0,940.0,256.0
matt_f,1505533426.0,1.0,3.0
matt_j,1494823714.0,1.0,9.0
matt_s,1271351016.0,339.0,259.0
matthl,1437498607.0,1.0,1.0
mattpk,1509568633.0,21.0,12.0
maweki,1426500382.0,238.0,80.0
max23_,1493867888.0,7.0,24.0
maxk42,1326911199.0,312.0,193.0
maxnoe,1488272445.0,5.0,4.0
maxton,1494619471.0,221.0,16.0
mayank,1284243760.0,2025.0,445.0
mayhew,1367889803.0,157.0,59.0
maymay,1502889147.0,1.0,2.0
mayukh,1285735712.0,715.0,120.0
mbesto,1290161843.0,7680.0,2498.0
mbonzo,1497906749.0,20.0,19.0
mbr0wn,1487115155.0,1.0,1.0
mbrock,1230392765.0,6382.0,2039.0
mburst,1320011208.0,478.0,123.0
mcbits,1461608362.0,1168.0,439.0
mceoin,1297969526.0,324.0,129.0
mcfunk,1476820308.0,197.0,11.0
mcherm,1185210461.0,4446.0,1168.0
mckoss,1232737539.0,1639.0,473.0
mda590,1478524759.0,3.0,11.0
mdb333,1410553714.0,137.0,27.0
mdkdog,1494625869.0,1.0,2.0
mdns33,1488501110.0,9.0,27.0
medius,1285005860.0,68.0,61.0
meehow,1397741194.0,43.0,12.0
megahz,1405525179.0,388.0,91.0
meggar,1335551730.0,111.0,67.0
megido,1351641576.0,23.0,12.0
megous,1448559285.0,722.0,323.0
mehdym,1423082906.0,8.0,5.0
melewi,1507732645.0,1.0,2.0
mempko,1339592639.0,934.0,570.0
memsom,1377670007.0,100.0,92.0
mentat,1285862250.0,1686.0,875.0
mentos,1351048225.0,957.0,423.0
mercer,1371660186.0,3382.0,2386.0
meritt,1298576127.0,4555.0,1119.0
meroje,1361830962.0,1.0,6.0
metail,1499184662.0,1.0,1.0
methyl,1410265329.0,322.0,105.0
metmac,1458780119.0,30.0,6.0
mevile,1462654728.0,1281.0,159.0
mewwts,1350902530.0,111.0,69.0
mezuzi,1479499876.0,-8.0,14.0
mfonda,1282585567.0,204.0,51.0
mfrye0,1468609438.0,35.0,47.0
mfukar,1245940571.0,2385.0,1018.0
mgalka,1384314919.0,1287.0,378.0
mgbmtl,1365349415.0,521.0,221.0
mhkool,1437224500.0,37.0,81.0
mhomde,1348153341.0,977.0,332.0
micha1,1488413323.0,2.0,3.0
michia,1509561059.0,15.0,1.0
micrum,1471299079.0,2.0,5.0
midaxo,1483540048.0,1.0,2.0
midhir,1337565473.0,197.0,64.0
miduil,1384814910.0,256.0,93.0
mifeng,1329441881.0,282.0,85.0
migueh,1505639336.0,6.0,5.0
mihohl,1479903585.0,5.0,3.0
mikden,1501456049.0,2.0,1.0
mike--,1360479027.0,23.0,17.0
mike-k,1483463221.0,1.0,1.0
mikian,1305815310.0,1.0,1.0
mikkqu,1489929118.0,4.0,2.0
milesf,1245956930.0,5708.0,674.0
mimo84,1377202000.0,43.0,19.0
minton,1324047771.0,21.0,30.0
miradu,1400680693.0,4.0,3.0
mirpie,1463511025.0,1.0,1.0
mizzao,1425611471.0,872.0,275.0
mjoris,1425324259.0,2.0,8.0
mkaziz,1375303052.0,1145.0,421.0
mkempe,1286980908.0,2468.0,737.0
mkong1,1346779493.0,14.0,43.0
mkreis,1497341082.0,1.0,4.0
mkucia,1475511265.0,3.0,11.0
mlamat,1385477873.0,50.0,32.0
mmagin,1213122624.0,1195.0,514.0
mmarks,1394562345.0,118.0,15.0
mmgutz,1368106547.0,480.0,221.0
mmmpop,1468355155.0,155.0,115.0
mmosta,1430922540.0,97.0,61.0
mmrr88,1488049425.0,-4.0,3.0
mmvvaa,1328160239.0,73.0,63.0
mmwako,1315082016.0,33.0,30.0
modi15,1422706097.0,19.0,15.0
mohoyt,1300701406.0,20.0,15.0
molloy,1339194165.0,81.0,49.0
molyss,1383673435.0,331.0,40.0
monksy,1333471630.0,1286.0,852.0
monort,1407345751.0,4601.0,792.0
moogly,1367146183.0,354.0,215.0
moomin,1268750666.0,4578.0,1387.0
moonka,1383337486.0,1157.0,243.0
morsch,1290890440.0,4735.0,1345.0
mossid,1486091974.0,1.0,1.0
movedx,1441951218.0,195.0,152.0
mowenz,1494911195.0,89.0,137.0
mpg515,1485550437.0,27.0,19.0
mrbill,1281303520.0,1516.0,561.0
mrbird,1281542159.0,638.0,153.0
mrenee,1504378970.0,1.0,1.0
mrhill,1504315890.0,8.0,3.0
mrieck,1351385096.0,28.0,11.0
mrkeen,1487015777.0,1.0,2.0
mrkstu,1486419724.0,25.0,16.0
mrkurt,1213728303.0,5720.0,1124.0
mrpman,1509591024.0,3.0,1.0
mrtksn,1351007729.0,1300.0,243.0
mrtron,1191012933.0,3461.0,1513.0
mrzool,1418076579.0,1388.0,202.0
msaltz,1491222404.0,9.0,8.0
msangi,1350060891.0,137.0,73.0
msdocs,1509752696.0,1.0,1.0
msh317,1485629138.0,1.0,1.0
mslate,1280497483.0,182.0,121.0
msravi,1287237441.0,1321.0,270.0
mstade,1399051058.0,1947.0,502.0
mstank,1335944405.0,197.0,32.0
mtempm,1492807209.0,65.0,58.0
mthoms,1282450525.0,910.0,397.0
mtrycz,1415698711.0,43.0,42.0
mtweak,1411331428.0,23.0,16.0
muglug,1353527386.0,990.0,244.0
mulmen,1426625640.0,1562.0,766.0
mumrah,1231872377.0,398.0,133.0
munk-a,1472765323.0,224.0,66.0
muratk,1433402126.0,16.0,27.0
musage,1504264501.0,471.0,231.0
muzani,1452423943.0,792.0,508.0
mwfunk,1344619055.0,3927.0,1064.0
mwiles,1462206574.0,4.0,5.0
mxstbr,1421067318.0,1461.0,233.0
mybrid,1481225152.0,206.0,31.0
mycall,1467092694.0,86.0,112.0
myf01d,1471411579.0,278.0,124.0
myfonj,1358530069.0,178.0,86.0
mykull,1512079021.0,8.0,4.0
mylons,1324945478.0,233.0,129.0
mymuss,1219129058.0,38.0,12.0
myoffe,1322526107.0,26.0,16.0
mypath,1503657899.0,2.0,2.0
myrloc,1418925991.0,27.0,24.0
mysore,1490053330.0,2.0,1.0
mystcb,1462172798.0,3.0,4.0
myth17,1347084708.0,68.0,30.0
myvest,1486054226.0,1.0,1.0
mzzter,1374530847.0,112.0,67.0
n1vz3r,1428523026.0,18.0,6.0
nabla9,1384287255.0,5922.0,1317.0
nad7vx,1509554326.0,1.0,2.0
nafizh,1447579367.0,1720.0,299.0
nailer,1185780080.0,16053.0,6392.0
namlem,1371705957.0,660.0,421.0
namuol,1359370671.0,1333.0,414.0
nancye,1257014166.0,53.0,7.0
nanreh,1244600766.0,-3.0,4.0
napa15,1502994950.0,25.0,20.0
naskwo,1377985267.0,147.0,31.0
nassir,1453142530.0,0.0,12.0
nathcd,1366039343.0,259.0,85.0
navahq,1435910030.0,156.0,31.0
navels,1355332727.0,1.0,1.0
nayuki,1306871636.0,825.0,232.0
nazgob,1302423411.0,145.0,119.0
ncrmro,1490539330.0,5.0,5.0
ndrake,1217874546.0,804.0,80.0
neaden,1452029400.0,864.0,212.0
neap24,1421425300.0,150.0,29.0
necubi,1262127084.0,4191.0,458.0
nedsma,1461939720.0,1185.0,129.0
nedwin,1236662422.0,2074.0,663.0
negrit,1332359990.0,2530.0,398.0
neil_s,1337273231.0,195.0,181.0
neilzo,1463493467.0,4.0,3.0
nenacb,1499116790.0,1.0,1.0
neosat,1451973967.0,81.0,21.0
neotek,1304728884.0,1290.0,306.0
nether,1371589987.0,3719.0,1220.0
netrap,1478097470.0,35.0,36.0
nevhan,1399121092.0,1.0,2.0
new299,1330024775.0,2330.0,687.0
nextos,1375747292.0,3236.0,892.0
ngcazz,1350409004.0,154.0,79.0
ngneer,1433793834.0,55.0,53.0
nguggs,1443922261.0,2.0,4.0
nhance,1330458444.0,191.0,69.0
nialv7,1398296690.0,428.0,158.0
nickbf,1392471207.0,2.0,3.0
nickcw,1359316876.0,689.0,76.0
nickff,1299087764.0,4046.0,1535.0
nickik,1280431247.0,3170.0,1972.0
nickjj,1391801387.0,806.0,349.0
nickpp,1235997764.0,806.0,285.0
nicky0,1304512224.0,1919.0,1029.0
nihaar,1207168081.0,102.0,61.0
nik736,1431171604.0,640.0,223.0
nikanj,1320253359.0,1873.0,496.0
nikcub,1254639819.0,17283.0,2507.0
nikivi,1498418410.0,252.0,84.0
nilanp,1310547317.0,16.0,18.0
nilved,1327224184.0,2452.0,1182.0
nimish,1365975287.0,579.0,172.0
nimnio,1352850568.0,5.0,18.0
nine_k,1331744237.0,4635.0,1835.0
nivals,1227480142.0,65.0,41.0
nixarn,1264188463.0,172.0,101.0
nkoren,1322614581.0,7485.0,756.0
nkrisc,1434660737.0,2806.0,841.0
nlakin,1487616361.0,1.0,1.0
noam87,1447617216.0,839.0,159.0
nocman,1239754138.0,625.0,312.0
noddy1,1500035359.0,238.0,70.0
noipv4,1399562441.0,142.0,82.0
noir04,1508484009.0,1.0,1.0
nojvek,1367822850.0,1734.0,969.0
nolanl,1376383929.0,1003.0,98.0
nonbel,1445046060.0,1034.0,955.0
nooron,1369762899.0,306.0,140.0
notamy,1479511997.0,183.0,85.0
notfed,1391484184.0,222.0,23.0
nothis,1303982397.0,902.0,169.0
notsrg,1393115149.0,110.0,35.0
npolet,1443267785.0,159.0,41.0
nradov,1190235674.0,6034.0,2447.0
nreece,1186045362.0,28466.0,4871.0
nroach,1256091652.0,545.0,171.0
nscalf,1436162727.0,71.0,29.0
nsnick,1384199002.0,528.0,170.0
nstart,1403511346.0,1871.0,379.0
nstr10,1469629016.0,44.0,6.0
ntietz,1378490816.0,169.0,19.0
nu5500,1471445401.0,112.0,21.0
nueded,1484688922.0,13.0,5.0
numair,1225886732.0,3913.0,268.0
nurkhz,1473801783.0,27.0,40.0
nutate,1362494172.0,361.0,203.0
nv2156,1509560717.0,1.0,1.0
nvarsj,1289497177.0,1211.0,363.0
nvr219,1343660369.0,1244.0,346.0
nxrabl,1446665588.0,110.0,36.0
nykiwi,1512228067.0,1.0,1.0
nyxtom,1405635593.0,292.0,147.0
obeone,1307111025.0,1121.0,306.0
ocodia,1406288957.0,14.0,8.0
octo_t,1353334549.0,2171.0,421.0
octopi,1297057455.0,2.0,6.0
octref,1367720299.0,450.0,109.0
odbol_,1443662404.0,461.0,208.0
oefrha,1435774174.0,172.0,35.0
oeuviz,1506060587.0,36.0,13.0
ohiovr,1488895858.0,5.0,9.0
okabat,1407599020.0,101.0,12.0
oksawe,1337364128.0,17.0,12.0
olanaw,1507899757.0,1.0,1.0
oldgun,1370223782.0,137.0,57.0
oliv__,1394983954.0,867.0,355.0
olliej,1222832123.0,672.0,175.0
