user,created,karma,submitted
oxbotica,1509552766.0,1.0,1.0
oxymoron,1389783767.0,337.0,65.0
p3t3rp4n,1487163120.0,1.0,4.0
paboopie,1492614537.0,1.0,2.0
pacifika,1294920187.0,105.0,72.0
paciorek,1484176121.0,1.0,1.0
packeted,1408072901.0,22.0,14.0
paco3346,1411319854.0,16.0,12.0
pacomerh,1269511520.0,539.0,514.0
padastra,1512160290.0,1.0,1.0
padobson,1300376588.0,2195.0,660.0
palavsen,1488910339.0,33.0,22.0
palerdot,1459450201.0,290.0,175.0
palidanx,1351785825.0,856.0,517.0
panda530,1508378647.0,1.0,1.0
pandaman,1318351098.0,1367.0,839.0
panglott,1426000482.0,2149.0,921.0
panitaxx,1471819699.0,62.0,14.0
panooper,1497625666.0,2.0,3.0
pantulis,1256471398.0,87.0,57.0
paraboul,1337196261.0,557.0,95.0
paradite,1395559502.0,1275.0,569.0
parmesan,1496840120.0,179.0,14.0
partisan,1303403933.0,1544.0,781.0
pastefka,1478264710.0,182.0,31.0
patatino,1368519713.0,195.0,90.0
patman_h,1315491092.0,65.0,43.0
patothon,1303481014.0,58.0,65.0
patryn20,1174542976.0,354.0,73.0
patsplat,1401802676.0,124.0,106.0
patwalls,1460853905.0,23.0,27.0
paul7986,1197946059.0,407.0,256.0
paulcole,1435688902.0,2044.0,812.0
pauldekt,1485996305.0,1.0,1.0
paulie_a,1469830623.0,262.0,113.0
pavanred,1230118155.0,481.0,230.0
pavement,1401684918.0,688.0,359.0
paxcoder,1317330895.0,320.0,267.0
paxswill,1278999293.0,289.0,134.0
paxtonab,1363206342.0,386.0,80.0
pbasista,1455749582.0,23.0,15.0
pbhjpbhj,1245244221.0,9754.0,9169.0
pbhowmic,1328221002.0,741.0,206.0
pcarolan,1342800357.0,307.0,131.0
pcmaffey,1435600214.0,744.0,296.0
pcrawfor,1211553575.0,11.0,8.0
pdarnold,1497877555.0,1.0,1.0
pdimitar,1399839644.0,848.0,762.0
pducks32,1422466107.0,586.0,178.0
peatmoss,1331688127.0,2493.0,869.0
pebblexe,1484750757.0,73.0,40.0
pegasos1,1447434561.0,15.0,8.0
peletiah,1385569786.0,56.0,36.0
penagwin,1452108603.0,177.0,70.0
pensieri,1388600979.0,33.0,29.0
perfmode,1314335948.0,491.0,235.0
perlgeek,1243422405.0,4808.0,1132.0
perlpimp,1263834691.0,598.0,444.0
petdance,1216531941.0,553.0,85.0
petegrif,1294175926.0,395.0,361.0
petepete,1328792439.0,2210.0,561.0
peter303,1361289854.0,1229.0,852.0
petithug,1417446408.0,8.0,9.0
petmycat,1485769876.0,1.0,1.0
petraeus,1494252152.0,101.0,131.0
pfedigan,1502149457.0,6.0,6.0
pferrell,1492032234.0,1.0,1.0
pfortuny,1330174519.0,1721.0,844.0
pfschell,1464359740.0,15.0,4.0
pgaddict,1425588647.0,499.0,204.0
pgbovine,1254097732.0,2315.0,577.0
pgeorgep,1499899714.0,227.0,112.0
philbarr,1282138430.0,1641.0,559.0
philfreo,1182224496.0,4455.0,746.0
philipov,1434824966.0,1070.0,454.0
philippb,1286917399.0,331.0,55.0
philipps,1471608229.0,101.0,32.0
philjohn,1327069862.0,728.0,298.0
phillc73,1359038570.0,996.0,421.0
philsnow,1328693293.0,1580.0,773.0
phkahler,1248709492.0,4596.0,2045.0
phreenet,1391455200.0,20.0,10.0
phsource,1389735727.0,205.0,44.0
phuangcn,1439406124.0,3.0,4.0
phyushin,1435308799.0,20.0,29.0
piccolbo,1272472013.0,1.0,6.0
pienight,1479758246.0,7.0,12.0
pillfill,1387331375.0,283.0,16.0
pimlottc,1359696000.0,2272.0,723.0
pimmen89,1489335569.0,38.0,18.0
pinaceae,1270654923.0,3554.0,968.0
pishpash,1493490395.0,617.0,407.0
pitchups,1304825172.0,854.0,237.0
pizza234,1371070852.0,958.0,386.0
pizzetta,1485195408.0,476.0,132.0
pjbrunet,1349481894.0,258.0,604.0
pjdemers,1450724923.0,78.0,22.0
pjmorris,1366932206.0,1809.0,483.0
pjungwir,1300481878.0,2597.0,989.0
pkolaczk,1339003022.0,567.0,485.0
pkrumins,1188155650.0,7173.0,825.0
planetix,1412629054.0,7.0,14.0
plantain,1300009063.0,496.0,72.0
planteen,1431185922.0,1213.0,520.0
plcancel,1374133718.0,114.0,47.0
plexicle,1441919482.0,717.0,101.0
plumeria,1359140779.0,400.0,152.0
pmahoney,1324574646.0,404.0,171.0
pmalynin,1381784852.0,1325.0,432.0
pmarreck,1453774574.0,2111.0,1121.0
pmcpinto,1362918045.0,13768.0,1891.0
pmichaud,1243261506.0,3208.0,746.0
pmiller2,1258775910.0,4034.0,1349.0
poizan42,1367965123.0,700.0,292.0
pombrand,1398310934.0,13.0,14.0
poningru,1498514263.0,2.0,1.0
positr0n,1271146347.0,717.0,225.0
postwait,1284411741.0,13.0,16.0
potatote,1363881947.0,49.0,44.0
poushkar,1333370484.0,152.0,38.0
pracucci,1426761729.0,2.0,3.0
prakashj,1464812935.0,14.0,7.0
pramalin,1373891746.0,54.0,52.0
praneshp,1388128203.0,1821.0,732.0
prashnts,1458299981.0,379.0,150.0
praxis23,1507126661.0,49.0,13.0
primer42,1408474035.0,3.0,3.0
probinso,1333332916.0,264.0,235.0
problems,1475502423.0,3188.0,1345.0
prodmerc,1439724359.0,950.0,494.0
proksoup,1329837249.0,896.0,384.0
prophesi,1454040737.0,265.0,142.0
pryelluw,1477321931.0,1224.0,595.0
psiclops,1464225281.0,70.0,54.0
ptaipale,1361639953.0,5119.0,2347.0
pthreads,1319430246.0,295.0,134.0
ptr_void,1491166375.0,103.0,100.0
punnerud,1368889031.0,1101.0,180.0
puranjay,1318617396.0,3098.0,866.0
pvelagal,1358154216.0,35.0,41.0
pvillano,1463683289.0,20.0,11.0
pwaivers,1492534022.0,117.0,28.0
pwinnski,1467080835.0,766.0,235.0
pyrox420,1351640460.0,30.0,23.0
quadcore,1449170295.0,152.0,93.0
quakeguy,1462929146.0,589.0,160.0
quantdev,1497551815.0,160.0,46.0
quantson,1499114413.0,1.0,1.0
quasardb,1441229733.0,3.0,5.0
quaunaut,1325079648.0,2038.0,407.0
quentinp,1376550782.0,33.0,19.0
querious,1392885234.0,42.0,22.0
quickben,1454854909.0,1363.0,756.0
quiqueqs,1305638470.0,118.0,50.0
quizotic,1307020733.0,340.0,132.0
quwert95,1279640363.0,30.0,9.0
rabidrat,1453091800.0,470.0,151.0
rabreu08,1499277514.0,9.0,3.0
raesene6,1461076823.0,1138.0,344.0
raesene9,1426707500.0,922.0,281.0
rainloft,1463102911.0,80.0,4.0
rajeshmr,1299147383.0,767.0,149.0
raleighm,1467966658.0,168.0,141.0
ramensea,1499925244.0,16.0,9.0
randcraw,1347999455.0,1237.0,427.0
rando444,1465149273.0,833.0,252.0
rando832,1468773437.0,156.0,41.0
random16,1487174886.0,1.0,1.0
ranyefet,1436211182.0,11.0,16.0
raphaelh,1474200987.0,15.0,8.0
raphaelj,1317494388.0,558.0,106.0
rasengan,1293468710.0,1678.0,259.0
raspasov,1317851531.0,461.0,206.0
rat_1234,1452637873.0,72.0,9.0
rathboma,1239958492.0,72.0,44.0
rawrmaan,1368222255.0,261.0,61.0
raymondh,1265676975.0,1720.0,206.0
rbur0425,1327326125.0,199.0,13.0
rcar1046,1446764734.0,4.0,3.0
rcazangi,1426696159.0,6.0,12.0
rdammare,1409159521.0,5.0,5.0
rdez6173,1260377287.0,14.0,17.0
rdgthree,1487604012.0,35.0,7.0
rdoherty,1215376783.0,779.0,178.0
rdstone2,1486600942.0,4.0,1.0
rdsubhas,1301152912.0,607.0,119.0
rdudekul,1326555370.0,1203.0,245.0
reaction,1427907512.0,2.0,10.0
reaktivo,1278476292.0,50.0,50.0
realdlee,1343922871.0,348.0,97.0
rebekk99,1477416197.0,5.0,6.0
rebornix,1337530075.0,1.0,2.0
reconbot,1223992903.0,259.0,120.0
recurser,1245256086.0,353.0,101.0
redthrow,1413153216.0,149.0,86.0
rehemiau,1416395787.0,68.0,29.0
reillyse,1279219785.0,341.0,133.0
reimertz,1384329705.0,2365.0,383.0
reinhrst,1360089523.0,1.0,1.0
replface,1492129464.0,1.0,1.0
repspark,1454350285.0,24.0,16.0
retrac98,1480067566.0,272.0,35.0
reubeniv,1455377438.0,34.0,14.0
rev_null,1250101414.0,324.0,143.0
revskill,1331952244.0,29.0,180.0
rgingery,1493662010.0,1.0,1.0
rglasgow,1264410683.0,15.0,10.0
rglullis,1174328275.0,3309.0,867.0
rhabarba,1444295755.0,205.0,127.0
rhansonj,1491003517.0,1.0,1.0
rhelsing,1425499198.0,19.0,20.0
rhino369,1388456365.0,3980.0,2116.0
rhokstar,1351894663.0,34.0,67.0
riantogo,1509222008.0,18.0,7.0
richardw,1204398871.0,1750.0,757.0
richmarr,1248960384.0,979.0,774.0
richpimp,1498751198.0,2.0,2.0
rickdale,1302031163.0,3063.0,888.0
rickdmer,1421779137.0,2.0,1.0
rickmode,1217975555.0,375.0,133.0
ridgeguy,1376271510.0,1379.0,443.0
ridruejo,1243941802.0,2399.0,393.0
riffraff,1191000640.0,7082.0,2705.0
rikkhill,1427834340.0,2.0,1.0
riklomas,1205315894.0,818.0,166.0
riku_iki,1500663713.0,98.0,89.0
riledhel,1275974049.0,1895.0,322.0
riskable,1318601347.0,1660.0,409.0
rjammala,1364573216.0,425.0,75.0
rjralgar,1508160119.0,-2.0,4.0
rjromero,1463127885.0,130.0,27.0
rkagerer,1450400283.0,41.0,20.0
rkuhn314,1324034933.0,7.0,3.0
rkunnamp,1455641781.0,62.0,23.0
rmdundon,1505920577.0,2.0,7.0
rmetzler,1260139540.0,200.0,175.0
rmgraham,1247674027.0,172.0,89.0
rmhsilva,1406826463.0,38.0,21.0
rmrfrmrf,1348839300.0,2216.0,810.0
rnprince,1423945929.0,138.0,66.0
roasbeef,1343869922.0,326.0,32.0
robblock,1499714167.0,1.0,3.0
roblabla,1418420807.0,973.0,241.0
robmcvey,1310114751.0,23.0,21.0
robodale,1249934625.0,319.0,280.0
robotmay,1333494773.0,1246.0,408.0
roceasta,1499120139.0,293.0,131.0
rodionos,1425743212.0,1227.0,487.0
rodrilin,1491241848.0,1.0,1.0
roesl027,1490108441.0,-4.0,1.0
rolodato,1417316579.0,137.0,47.0
rom16384,1343235518.0,73.0,58.0
rongenre,1254433510.0,17.0,26.0
rootbear,1287089357.0,1415.0,369.0
rootsudo,1486415185.0,144.0,116.0
ropman76,1310261535.0,125.0,82.0
roro5678,1493376194.0,18.0,4.0
roryisok,1454912224.0,1628.0,727.0
rottyguy,1291930489.0,1036.0,345.0
royal_ts,1475617382.0,19.0,10.0
royka118,1363021775.0,60.0,37.0
rrauenza,1367436066.0,1510.0,240.0
rrdharan,1295059326.0,937.0,287.0
rrecuero,1308068328.0,307.0,114.0
rrobukef,1455265744.0,74.0,82.0
rsanheim,1206966043.0,198.0,90.0
rsashwin,1357253371.0,3.0,3.0
rscotten,1486657290.0,1.0,2.0
rsrsrs86,1465441416.0,26.0,44.0
rsynnott,1175016883.0,2799.0,1396.0
rthomas6,1216299335.0,1829.0,724.0
rubatuga,1491493737.0,576.0,219.0
rubayeet,1253422964.0,58.0,35.0
ruchit47,1475734590.0,4.0,4.0
rudedogg,1360901553.0,299.0,124.0
ruiramos,1291681615.0,60.0,26.0
rukuu001,1423980761.0,454.0,146.0
runnr_az,1365555738.0,50.0,109.0
ruok0101,1335991907.0,43.0,21.0
rvshchwl,1507922348.0,9.0,7.0
rwallace,1282753478.0,2686.0,1248.0
rwhitman,1257155013.0,3197.0,980.0
rwieruch,1464954275.0,848.0,157.0
rwnspace,1493707861.0,164.0,53.0
rwoodley,1464785361.0,65.0,16.0
ryan0318,1485877088.0,1.0,3.0
ryandamm,1442520347.0,838.0,273.0
ryanmarr,1411604838.0,5.0,4.0
ryanqian,1367210160.0,9.0,17.0
ryanx435,1254754105.0,417.0,353.0
ryuuchin,1448109331.0,392.0,145.0
s09dfhks,1510347772.0,1.0,2.0
s2Prague,1495439799.0,1.0,2.0
sabalaba,1283132649.0,2059.0,291.0
sabmalik,1369122119.0,24.0,14.0
sachinag,1179613946.0,5866.0,1332.0
sahawneh,1434185504.0,18.0,152.0
saijanai,1337626597.0,2.0,5.0
saikatsg,1501603826.0,13.0,15.0
sailfast,1310567433.0,852.0,359.0
sakabaro,1418673693.0,11.0,24.0
sakebomb,1257357200.0,4.0,3.0
saladeen,1507456486.0,12.0,37.0
salqadri,1470847794.0,48.0,53.0
samcheng,1320171686.0,950.0,198.0
samdoshi,1455527091.0,15.0,10.0
sametmax,1337592941.0,6199.0,1774.0
samjbobb,1432921436.0,4.0,3.0
samk3nny,1439483100.0,1.0,11.0
samlewis,1405414270.0,163.0,26.0
samstave,1236195899.0,5981.0,4567.0
samuel23,1492617185.0,-2.0,2.0
sarah180,1456349707.0,45.0,6.0
sathackr,1444047816.0,969.0,262.0
sattoshi,1469230608.0,168.0,93.0
savanaly,1420985894.0,1648.0,491.0
sayangel,1365573791.0,147.0,53.0
sbashyal,1250275116.0,2242.0,297.0
sbbowers,1490986509.0,4.0,1.0
sbenitoj,1243016102.0,240.0,121.0
sblawrie,1344606820.0,120.0,28.0
sboselli,1458307380.0,449.0,38.0
sbuccini,1354604076.0,337.0,126.0
sbussard,1282263447.0,99.0,48.0
scardine,1352761388.0,1191.0,377.0
scentoni,1406677093.0,259.0,168.0
schainks,1331182924.0,91.0,52.0
schappim,1289881351.0,2443.0,355.0
schintan,1283452166.0,641.0,80.0
schlanda,1494605648.0,3.0,5.0
schlarpc,1406661288.0,80.0,21.0
schlumpf,1418092196.0,36.0,21.0
schwag09,1374502809.0,35.0,13.0
scierama,1447008474.0,-8.0,44.0
scirocco,1472454496.0,47.0,34.0
scoot415,1504299661.0,3.0,1.0
scotchio,1369007373.0,966.0,96.0
scottaj2,1382031210.0,39.0,24.0
scottnyc,1283320916.0,29.0,19.0
scotty79,1247009940.0,5531.0,2946.0
scrumper,1339000379.0,2806.0,903.0
sdegutis,1309018492.0,2323.0,1514.0
sdiepend,1468138887.0,269.0,28.0
sdpcrowe,1478061864.0,2.0,7.0
sdruskat,1498478155.0,1.0,2.0
sdwisely,1450739210.0,89.0,63.0
seaghost,1368560343.0,572.0,50.0
searchhn,1490649753.0,74.0,28.0
sebringj,1405304450.0,386.0,264.0
secabeen,1331790082.0,1006.0,421.0
sefpfi12,1504110462.0,6.0,5.0
segmondy,1359527412.0,2367.0,881.0
selamtux,1402599931.0,1.0,7.0
selftemp,1487902683.0,28.0,2.0
serbrech,1327768026.0,44.0,43.0
serveboy,1294354502.0,30.0,19.0
servitor,1510739256.0,1.0,1.0
sethherr,1360596933.0,199.0,59.0
sevensor,1407891448.0,2765.0,993.0
severine,1371697927.0,1107.0,264.0
severino,1481932349.0,65.0,32.0
seycombi,1463759666.0,3390.0,624.0
sfRattan,1423021744.0,323.0,41.0
sfennell,1266351402.0,26.0,18.0
sfilargi,1481929883.0,449.0,127.0
sgallant,1268589383.0,474.0,113.0
sgarrity,1272477534.0,155.0,45.0
sghiassy,1331684547.0,78.0,49.0
sgringwe,1359921194.0,5.0,15.0
sgustard,1368130515.0,1494.0,400.0
shahbaby,1482165762.0,116.0,62.0
shalabhc,1464706135.0,200.0,175.0
shanwang,1380549491.0,77.0,79.0
shaqbert,1425475676.0,617.0,87.0
sharathr,1411002445.0,1.0,1.0
shard972,1339764383.0,471.0,287.0
sharjeel,1201245143.0,1816.0,180.0
shaundon,1504297792.0,5.0,1.0
shawnee_,1292823383.0,2411.0,455.0
shimfish,1289423787.0,303.0,86.0
shimon_e,1316499722.0,842.0,480.0
shinamee,1404990153.0,96.0,67.0
shinners,1508995787.0,1.0,4.0
shinta42,1343315357.0,2.0,14.0
shioyama,1314968158.0,531.0,70.0
shopkins,1441475621.0,315.0,81.0
shostack,1380646266.0,3919.0,2111.0
shp0ngle,1474560794.0,592.0,114.0
shravanj,1470505646.0,1.0,2.0
shreyans,1270049543.0,242.0,18.0
shripadk,1289010845.0,289.0,239.0
shultays,1389621482.0,372.0,214.0
shurcooL,1352387067.0,3004.0,1240.0
siculars,1205217649.0,4152.0,1201.0
siddhant,1236186516.0,1999.0,227.0
sideband,1439063009.0,354.0,22.0
sidegrid,1465532776.0,33.0,58.0
sidmitra,1230010693.0,596.0,492.0
sigjuice,1305216407.0,657.0,476.0
signal11,1401791582.0,360.0,144.0
sigsergv,1347009869.0,243.0,161.0
sigstoat,1200502804.0,860.0,322.0
sikhnerd,1280006842.0,504.0,98.0
silimike,1499774278.0,2.0,2.0
silveira,1319498508.0,925.0,166.0
simenfur,1326886011.0,260.0,41.0
simonCGN,1489484231.0,9.0,1.0
simooooo,1475087015.0,238.0,196.0
simulate,1218164869.0,559.0,129.0
sinamdar,1260417151.0,194.0,72.0
singhrac,1426802324.0,172.0,37.0
sinneduy,1433132540.0,17.0,25.0
sinuhe69,1508148108.0,2.0,1.0
sirdavid,1491940268.0,2.0,4.0
sirmike_,1457111220.0,13.0,17.0
sirodoht,1380068952.0,118.0,38.0
siruva07,1236367146.0,347.0,90.0
siyinghz,1489588802.0,1.0,1.0
sjambula,1472572470.0,3.0,7.0
sjclemmy,1287774026.0,1092.0,313.0
sjjah445,1488262107.0,1.0,1.0
sjnair96,1465088740.0,45.0,36.0
sjoerger,1396547018.0,3.0,3.0
sjwright,1274888919.0,4074.0,1410.0
skadamat,1312329394.0,991.0,306.0
skadamou,1466983427.0,162.0,40.0
skazka16,1399923049.0,1975.0,170.0
skdotdan,1482670596.0,191.0,199.0
skmanish,1381128808.0,2.0,1.0
skmurphy,1172550144.0,3478.0,1319.0
skrebbel,1299058688.0,13568.0,2923.0
skshetry,1487896668.0,23.0,10.0
skybrian,1238957193.0,6961.0,2535.0
skylan22,1504302626.0,1.0,1.0
sl4yt1m3,1469199325.0,27.0,20.0
slackfan,1502990955.0,9.0,9.0
slang800,1353198760.0,230.0,154.0
slapshot,1207266307.0,2760.0,405.0
slavik81,1393963508.0,2364.0,922.0
slivanes,1493178178.0,36.0,8.0
sloankev,1365953577.0,96.0,19.0
slovette,1341007319.0,19.0,27.0
smaddali,1346253411.0,407.0,44.0
smartbit,1436503575.0,448.0,121.0
smarx007,1379424778.0,253.0,116.0
smcnally,1256361404.0,393.0,183.0
smith333,1506698486.0,1.0,3.0
smmsnsks,1498870375.0,17.0,4.0
smtilney,1460751705.0,4.0,1.0
snackman,1385069863.0,3.0,4.0
snake117,1433204420.0,1848.0,537.0
snapetom,1440781963.0,54.0,14.0
snerbles,1444163418.0,887.0,256.0
snikeris,1222612012.0,608.0,140.0
snikolic,1267567156.0,669.0,137.0
snow_mac,1289763663.0,266.0,111.0
softawre,1435780397.0,1108.0,555.0
softinio,1392142267.0,230.0,99.0
solidr53,1432628080.0,89.0,103.0
sologoub,1309962314.0,2269.0,817.0
solworks,1485856201.0,2.0,5.0
someSven,1496001889.0,23.0,59.0
sonabinu,1350996837.0,5690.0,1143.0
sonyGISP,1504284112.0,1.0,1.0
sophplum,1506608491.0,2.0,1.0
sopooneo,1324963032.0,1788.0,961.0
sorenjan,1406033319.0,1059.0,228.0
sosodaft,1449688597.0,105.0,30.0
sotojuan,1441857964.0,5466.0,1660.0
souenzzo,1495547346.0,-3.0,16.0
souldzin,1489179882.0,4.0,1.0
soulhakr,1412179725.0,1.0,1.0
souprock,1492111862.0,35.0,22.0
source99,1381474589.0,531.0,221.0
spaceboy,1485193301.0,1049.0,189.0
spapas82,1456912678.0,336.0,116.0
sparaker,1422657766.0,156.0,97.0
spark100,1493655280.0,5.0,6.0
sparrish,1310409049.0,475.0,149.0
spatulon,1238516628.0,1720.0,198.0
spcelzrd,1476366138.0,286.0,132.0
spdustin,1415737628.0,2975.0,869.0
spearo77,1289800996.0,519.0,75.0
spenrose,1227307105.0,1466.0,360.0
sphinx65,1445184487.0,8.0,11.0
spicerex,1448386910.0,6.0,8.0
spike021,1289263478.0,746.0,465.0
