user,created,karma,submitted
cholmon,1373465519.0,107.0,47.0
choward,1421688024.0,682.0,289.0
chris_7,1463599927.0,1231.0,381.0
chrisan,1384980860.0,1010.0,352.0
chrisgd,1367267468.0,525.0,226.0
chroem-,1411674062.0,671.0,151.0
chtitux,1499376799.0,3.0,2.0
chuckus,1474914457.0,39.0,14.0
cianuro,1359056630.0,26.0,8.0
cicloid,1277019119.0,235.0,152.0
ciconia,1394733321.0,598.0,223.0
cielo24,1509555631.0,1.0,1.0
cinskiy,1374130497.0,556.0,32.0
cirowrc,1411106052.0,65.0,29.0
cisanti,1500313622.0,551.0,170.0
cityzen,1315934989.0,794.0,110.0
ciucanu,1359957655.0,11.0,19.0
ciustuc,1441169383.0,5.0,4.0
cjCamel,1477254063.0,194.0,65.0
cjensen,1317311452.0,3227.0,808.0
cjhanks,1431569213.0,263.0,144.0
ckarlof,1502389026.0,1.0,1.0
ckdarby,1256743878.0,187.0,173.0
ckinsey,1375121023.0,54.0,19.0
cknight,1481105800.0,304.0,96.0
clbrook,1310871121.0,1362.0,176.0
cletusw,1365026208.0,397.0,61.0
clircle,1462991930.0,10.0,19.0
clishem,1453930560.0,603.0,188.0
cloudkj,1257679225.0,427.0,134.0
cmatt01,1509823642.0,0.0,3.0
cocoa19,1484068867.0,74.0,25.0
codebam,1444400891.0,5.0,3.0
codemac,1228275684.0,2343.0,611.0
codewiz,1360107352.0,171.0,53.0
coffutt,1464801703.0,3.0,4.0
cogilog,1505135772.0,1.0,1.0
col_rad,1411307932.0,10.0,11.0
coldpie,1338998067.0,6855.0,1975.0
coldtea,1360252032.0,40426.0,16534.0
colecut,1423423408.0,111.0,49.0
colek42,1445394161.0,35.0,30.0
colomon,1239661560.0,1424.0,625.0
coltonv,1427433935.0,406.0,128.0
compguy,1499317462.0,13.0,2.0
conesus,1205195587.0,5469.0,374.0
conover,1217866695.0,1824.0,201.0
conradk,1354377192.0,592.0,206.0
convery,1499253739.0,340.0,51.0
cooervo,1426860139.0,35.0,36.0
cookie0,1486996495.0,2.0,3.0
cool-RR,1185809537.0,2603.0,680.0
copenja,1172719525.0,259.0,90.0
copperx,1297105621.0,1579.0,983.0
cordite,1383779241.0,1236.0,737.0
corford,1317898101.0,1919.0,931.0
corin90,1491258242.0,1.0,2.0
coris47,1437063678.0,477.0,23.0
corprew,1262539240.0,100.0,50.0
coryfoo,1286396412.0,30.0,10.0
cosenal,1396369678.0,174.0,36.0
costent,1362621441.0,38.0,29.0
cottsak,1231670661.0,146.0,95.0
cpcarey,1372858628.0,204.0,61.0
cpitman,1406427314.0,476.0,188.0
cpqwise,1493724850.0,2.0,2.0
cpt1138,1299534571.0,283.0,208.0
crablar,1382047166.0,212.0,83.0
craigds,1374618805.0,660.0,142.0
crbaker,1367713621.0,3.0,5.0
creeble,1311113376.0,513.0,183.0
cricfan,1491763633.0,2.0,1.0
criley2,1371654801.0,2845.0,721.0
croddin,1308567359.0,304.0,86.0
croomes,1483554121.0,1.0,1.0
crsmith,1177627990.0,359.0,69.0
crucini,1195262858.0,238.0,162.0
crudbug,1351733100.0,454.0,290.0
crypt1d,1389135535.0,745.0,155.0
crypto5,1342054622.0,164.0,151.0
cryptos,1347547951.0,512.0,139.0
cs02rm0,1353512970.0,549.0,226.0
csaid81,1394763782.0,71.0,17.0
csallen,1223487204.0,6339.0,977.0
csixty4,1270301356.0,953.0,443.0
cslewis,1466530632.0,20.0,2.0
csneeky,1443041834.0,31.0,21.0
cstross,1243720459.0,11744.0,1110.0
cstuder,1269529933.0,4528.0,412.0
ctingom,1176057803.0,1911.0,479.0
cubecul,1374861539.0,248.0,33.0
currymj,1459103061.0,150.0,42.0
curtine,1491049148.0,1.0,1.0
curun1r,1328659713.0,3933.0,1214.0
curyous,1283899478.0,160.0,53.0
cwfrank,1497399715.0,1.0,1.0
cwollak,1336599738.0,2.0,2.0
cybrjoe,1374083820.0,111.0,14.0
cynisme,1487608075.0,7.0,6.0
cyphunk,1337851982.0,1217.0,533.0
cyrusmg,1480115681.0,41.0,6.0
czardoz,1369204296.0,167.0,49.0
d3ckard,1464119909.0,495.0,82.0
d3dtn01,1485986439.0,1.0,4.0
d99kris,1284893503.0,773.0,202.0
dEnigma,1349186516.0,941.0,367.0
dabdeal,1504144025.0,1.0,4.0
dadrian,1370219166.0,196.0,50.0
daemonk,1367583456.0,856.0,248.0
daenney,1347986880.0,2569.0,627.0
dafidof,1493445754.0,1.0,1.0
dageshi,1284731402.0,1529.0,454.0
daguava,1425843943.0,165.0,35.0
dan1234,1315662330.0,3248.0,615.0
danaliv,1477116700.0,512.0,106.0
danbolt,1410499210.0,241.0,163.0
danbruc,1350131960.0,4732.0,2033.0
dandare,1378909399.0,1901.0,505.0
dangero,1251227548.0,2160.0,491.0
dangoor,1242915628.0,1505.0,426.0
danieka,1428265300.0,302.0,77.0
danirod,1435046717.0,338.0,26.0
danjayh,1369258330.0,839.0,256.0
dankent,1500459383.0,22.0,22.0
dansman,1335150469.0,11.0,18.0
danudey,1247095644.0,3981.0,1308.0
danyeaw,1498184957.0,2.0,1.0
daotoad,1478580436.0,49.0,27.0
daraosn,1323957266.0,469.0,108.0
darreld,1203206502.0,129.0,48.0
darrenf,1500540914.0,36.0,21.0
darrmit,1446131638.0,197.0,60.0
dasacko,1501606691.0,4.0,2.0
dash488,1330980342.0,234.0,3.0
dasmoth,1282032283.0,1686.0,639.0
datalus,1338316345.0,266.0,155.0
datatan,1487877753.0,4.0,47.0
daveguy,1446567655.0,3900.0,1296.0
daveheq,1452548948.0,170.0,127.0
david38,1440785894.0,63.0,35.0
david90,1434524374.0,1152.0,192.0
david_c,1504284183.0,1.0,1.0
david_p,1269263675.0,202.0,79.0
davidgh,1466827019.0,86.0,30.0
davidmr,1333261449.0,915.0,195.0
davidsd,1380251037.0,10.0,3.0
dawnerd,1201401357.0,1739.0,758.0
daxfohl,1389555125.0,1469.0,724.0
daxorid,1463178273.0,1178.0,321.0
dayaz36,1339326112.0,188.0,99.0
dba7dba,1360566639.0,1042.0,984.0
dbatten,1466441168.0,63.0,33.0
dbenamy,1246927573.0,307.0,34.0
dbranes,1455223540.0,214.0,52.0
dbuxton,1296235555.0,459.0,121.0
dceddia,1394042247.0,676.0,240.0
dcookie,1485820578.0,7.0,3.0
dcoshow,1499823413.0,1.0,3.0
dcosson,1266201989.0,830.0,307.0
dcposch,1296770186.0,2390.0,264.0
dcrosta,1306265840.0,431.0,40.0
ddingus,1409886519.0,757.0,742.0
debacle,1331824776.0,6264.0,3154.0
deegles,1369852351.0,3931.0,857.0
deelowe,1328131319.0,3335.0,1220.0
deepGem,1293679154.0,777.0,479.0
deepnet,1431452332.0,1098.0,569.0
deerpig,1285707696.0,281.0,113.0
defined,1489469321.0,774.0,228.0
deipoda,1508814398.0,1.0,1.0
deisner,1202827092.0,87.0,19.0
dekobon,1427233260.0,22.0,12.0
delaaxe,1332703167.0,4.0,6.0
delecti,1377818453.0,2015.0,750.0
deletia,1388476502.0,160.0,16.0
delibes,1419355376.0,156.0,64.0
delieum,1489211784.0,1.0,2.0
delinka,1290176499.0,5151.0,1896.0
deniska,1330052738.0,71.0,24.0
derFunk,1375687787.0,241.0,141.0
derekp7,1303755037.0,2637.0,1248.0
derrekl,1306174496.0,98.0,37.0
derwiki,1224721910.0,3849.0,1007.0
descala,1326989029.0,4.0,7.0
despart,1280314560.0,-1.0,2.0
dessant,1469018122.0,99.0,39.0
dev_256,1467986225.0,6.0,7.0
devenrl,1457558267.0,1.0,3.0
devgoth,1451598778.0,2.0,9.0
devgutt,1325595464.0,259.0,248.0
devhead,1409807290.0,110.0,115.0
devinus,1250737889.0,786.0,92.0
devniel,1347633745.0,46.0,28.0
devoply,1479399417.0,787.0,730.0
dewyatt,1384993808.0,319.0,90.0
dezzeus,1415815994.0,15.0,17.0
dfinlen,1500681324.0,1.0,2.0
dgellow,1363954019.0,2781.0,348.0
dgmteam,1506957333.0,1.0,1.0
dgobaud,1332190344.0,7.0,10.0
dgotrik,1486102625.0,1.0,1.0
dgranda,1424509447.0,33.0,18.0
dgrealy,1483890812.0,7.0,32.0
dgudkov,1278358761.0,1359.0,522.0
dhairya,1481081783.0,15.0,20.0
dharma1,1274058459.0,2430.0,1464.0
dhp1161,1481731255.0,5.0,5.0
diN0bot,1224090188.0,1295.0,878.0
diafygi,1305565086.0,5399.0,668.0
didibus,1368558172.0,1033.0,516.0
digimax,1374995027.0,5.0,2.0
diiaann,1473042408.0,22.0,14.0
dilemma,1451872477.0,1126.0,767.0
dintech,1455873482.0,59.0,19.0
dipjung,1469729865.0,1.0,1.0
dirceut,1283428151.0,3.0,4.0
dirtbox,1261513384.0,370.0,203.0
dis-sys,1492709671.0,551.0,319.0
disease,1433365501.0,202.0,79.0
dj-wonk,1346089654.0,835.0,506.0
djabatt,1335574392.0,18.0,48.0
djmally,1499104757.0,1.0,2.0
djvdorp,1434266948.0,358.0,71.0
dk_rubi,1491237922.0,1.0,1.0
dkhenry,1313174302.0,3221.0,927.0
dkobran,1412634530.0,109.0,28.0
dkochba,1507038844.0,2.0,1.0
dkoston,1363407606.0,15.0,18.0
dkresge,1372437503.0,64.0,28.0
dlandis,1388520203.0,522.0,120.0
dlbucci,1431530931.0,154.0,40.0
dleslie,1463343927.0,1274.0,396.0
dm03514,1330619032.0,64.0,47.0
dmacedo,1326811941.0,58.0,28.0
dmangot,1415598371.0,5.0,6.0
dmeeker,1473186498.0,4.0,5.0
dmh2000,1207239503.0,170.0,94.0
dmoreno,1364491589.0,75.0,41.0
dmurray,1388685088.0,636.0,193.0
dmurthy,1447943884.0,5.0,4.0
dnetesn,1403193406.0,34474.0,4738.0
dnprock,1305619153.0,165.0,138.0
docdeek,1453293718.0,166.0,79.0
dogmata,1475847303.0,4.0,3.0
dogprez,1263164575.0,148.0,33.0
dogruck,1473547261.0,956.0,631.0
doktrin,1311570247.0,5734.0,1476.0
donieck,1491419485.0,1.0,1.0
donkeyd,1385738349.0,1154.0,252.0
donohoe,1250707341.0,13025.0,1576.0
donpark,1277213190.0,423.0,174.0
doozler,1436182584.0,12.0,18.0
dopeboy,1425103500.0,1257.0,237.0
dorianm,1449803260.0,766.0,346.0
dotchev,1476346774.0,0.0,4.0
dottrap,1359577471.0,942.0,364.0
doughj3,1336985064.0,507.0,139.0
dougzor,1306468947.0,34.0,28.0
dozeone,1491821826.0,2.0,3.0
drag00n,1438766432.0,0.0,1.0
dragnot,1490193277.0,1.0,2.0
drblast,1273090299.0,2636.0,455.0
drcongo,1330433574.0,546.0,232.0
drdebug,1489752098.0,5.0,4.0
dream42,1462078626.0,-4.0,4.0
dreeves,1175459939.0,1764.0,395.0
drekaus,1306879501.0,8.0,4.0
drenvuk,1485397409.0,124.0,46.0
drewman,1479409754.0,7.0,3.0
drewmol,1475118289.0,176.0,138.0
drfuchs,1314775302.0,798.0,162.0
drharby,1460266378.0,90.0,106.0
drmacak,1432562670.0,2.0,9.0
drmanny,1498642679.0,5.0,1.0
drngdds,1498043467.0,145.0,60.0
drraid0,1501260602.0,17.0,17.0
drueter,1496274197.0,87.0,1.0
drvdevd,1381972322.0,858.0,443.0
dsenkus,1461248190.0,4.0,3.0
dsjoerg,1313590245.0,1451.0,336.0
dskloet,1465132969.0,24.0,10.0
dsp1234,1410456460.0,3785.0,903.0
dstaley,1338681522.0,380.0,57.0
dsun176,1482408219.0,36.0,8.0
dsun184,1482408351.0,7.0,3.0
dthakur,1232297971.0,324.0,92.0
du_bing,1472944893.0,50.0,115.0
duellsy,1347694502.0,157.0,20.0
dugluak,1473296725.0,18.0,25.0
duke360,1462452380.0,12.0,27.0
dump121,1457487158.0,70.0,27.0
duncans,1303165087.0,377.0,159.0
dunk010,1210852967.0,522.0,144.0
dunpeal,1502474835.0,72.0,8.0
duracel,1486911726.0,4.0,6.0
dvirsky,1306281106.0,1356.0,512.0
dwe3000,1468270350.0,50.0,70.0
dweekly,1182866097.0,1199.0,161.0
dylan-m,1352872683.0,69.0,41.0
dynofuz,1378909451.0,1200.0,203.0
dznodes,1321645068.0,1.0,2.0
eadmund,1328312699.0,227.0,92.0
eaguyhn,1435004613.0,317.0,75.0
eastern,1296934496.0,21.0,16.0
ebogart,1500582357.0,2.0,2.0
ebounty,1455208662.0,1.0,16.0
ebr4him,1284125879.0,2.0,12.0
ecesena,1326653847.0,926.0,756.0
echan00,1202870207.0,44.0,56.0
echelon,1315178700.0,1925.0,351.0
eclipxe,1304566153.0,1696.0,542.0
econner,1280823515.0,911.0,230.0
edaemon,1480976337.0,135.0,46.0
edawerd,1173938996.0,1810.0,387.0
edejong,1376665021.0,1707.0,325.0
edforth,1499258461.0,2.0,1.0
edgarvm,1317222295.0,416.0,32.0
edmanet,1423063402.0,42.0,23.0
edshiro,1483376178.0,252.0,59.0
efficax,1436913181.0,182.0,51.0
efuquen,1254847784.0,1429.0,263.0
eganist,1435706227.0,1371.0,401.0
egillie,1324152950.0,157.0,92.0
egl2016,1465836608.0,47.0,7.0
ehin345,1480612924.0,3.0,4.0
ehindle,1497956813.0,1.0,1.0
ehsanu1,1303804924.0,1124.0,482.0
ehxcaet,1502404687.0,18.0,15.0
einacio,1454641384.0,3.0,7.0
eitally,1264602395.0,3003.0,1274.0
ejmck55,1509552617.0,1.0,1.0
ekianjo,1297239639.0,15546.0,6076.0
ekiourk,1509572920.0,14.0,5.0
eklavya,1383891104.0,619.0,348.0
elFarto,1426617294.0,56.0,20.0
elbasti,1450587411.0,111.0,21.0
elbywan,1504016810.0,2.0,4.0
elchief,1317583139.0,2243.0,950.0
electic,1296842595.0,6150.0,1138.0
eliaskg,1325173769.0,771.0,71.0
elipsey,1381873545.0,599.0,187.0
elirose,1512190300.0,5.0,1.0
eljimmy,1427216577.0,350.0,119.0
ellyagg,1231562162.0,3535.0,587.0
elmalto,1426635850.0,46.0,19.0
elorant,1295374178.0,4612.0,1060.0
eludwig,1316134082.0,688.0,108.0
elvisds,1281705157.0,29.0,33.0
elwatto,1364829351.0,5.0,4.0
ematvey,1315209384.0,3.0,4.0
emilsit,1272895631.0,7.0,5.0
emjoes1,1456493731.0,33.0,30.0
ender89,1356124996.0,129.0,84.0
endgame,1270634566.0,2690.0,603.0
enether,1500961827.0,2.0,2.0
enobrev,1237517290.0,1384.0,405.0
entrecs,1491563104.0,2.0,4.0
enuamah,1508948473.0,1.0,1.0
eomeara,1512681593.0,1.0,1.0
epberry,1383542402.0,350.0,80.0
epicide,1492000108.0,243.0,119.0
eplanit,1244584792.0,9105.0,2258.0
epmaybe,1468412945.0,407.0,294.0
eric-hu,1309468885.0,821.0,418.0
ericand,1438903018.0,97.0,34.0
ericlnu,1491928367.0,1.0,2.0
ericrav,1379093803.0,9.0,3.0
eridius,1241762024.0,11403.0,4387.0
erikbye,1464074348.0,550.0,378.0
eropple,1302571295.0,14506.0,5447.0
error54,1323740442.0,1046.0,228.0
ersiees,1420588269.0,94.0,12.0
erulabs,1487974687.0,148.0,26.0
esMazer,1281925868.0,98.0,93.0
eshlomo,1506017092.0,64.0,22.0
etairaz,1505977338.0,11.0,2.0
etandel,1322311070.0,9.0,6.0
etatoby,1461399598.0,852.0,247.0
etattva,1405948620.0,2.0,7.0
etewiah,1374089785.0,83.0,119.0
ethan_g,1461944396.0,129.0,40.0
etoykan,1487316636.0,8.0,4.0
eulid55,1476537653.0,5.0,26.0
euqinom,1509535411.0,2.0,2.0
eva1984,1406763486.0,895.0,512.0
evacchi,1384381283.0,289.0,86.0
evan121,1446484618.0,13.0,19.0
evanspa,1356797298.0,147.0,82.0
everdev,1423598941.0,543.0,137.0
evoltix,1281623372.0,55.0,54.0
excitom,1370057190.0,255.0,83.0
exelius,1383843375.0,6868.0,1792.0
exikyut,1499338112.0,667.0,454.0
eximius,1380752183.0,1083.0,582.0
exodust,1346049819.0,1493.0,901.0
exogeny,1477936793.0,407.0,77.0
eyeball,1496677939.0,16.0,12.0
ezioamf,1307033507.0,3.0,15.0
fabmilo,1411179641.0,0.0,6.0
fanpuns,1484082232.0,59.0,37.0
faraggi,1422982847.0,60.0,18.0
faragon,1251484997.0,1035.0,783.0
fareesh,1294411853.0,538.0,186.0
farmdog,1413656082.0,7.0,7.0
farseer,1338532252.0,592.0,69.0
farzher,1430897473.0,3.0,7.0
fasouto,1299594716.0,302.0,114.0
fastflo,1388689001.0,-2.0,8.0
fastier,1460584335.0,4.0,9.0
fbis251,1454514227.0,13.0,5.0
fcole90,1490980131.0,2.0,1.0
feanaro,1433932710.0,25.0,19.0
feignix,1465311770.0,2.0,3.0
fenguin,1327149237.0,112.0,37.0
fenollp,1383566055.0,196.0,138.0
fenomas,1401945209.0,3039.0,807.0
ferongr,1321379076.0,746.0,298.0
ferus85,1409174916.0,3.0,13.0
ffmanan,1501538247.0,5.0,4.0
ffriend,1332359317.0,63.0,34.0
ffwacom,1332690957.0,61.0,16.0
fgvvbbb,1493340613.0,0.0,2.0
fiala__,1437572384.0,48.0,18.0
fiatjaf,1338460542.0,3305.0,3503.0
fiedzia,1358733100.0,200.0,173.0
findoer,1498656954.0,11.0,9.0
finkin1,1338512679.0,536.0,175.0
fitzroy,1412382759.0,181.0,33.0
fizixer,1407708901.0,1110.0,464.0
fizwhiz,1352591644.0,694.0,135.0
fjfaase,1490040298.0,28.0,10.0
flas9sd,1482175422.0,1.0,2.0
flavor8,1374178653.0,797.0,327.0
fledder,1501616336.0,2.0,1.0
flipp3r,1424443413.0,717.0,113.0
flunhat,1497805738.0,443.0,76.0
fnord77,1504154497.0,18.0,10.0
focii_e,1495782817.0,1.0,1.0
fogetti,1470267951.0,124.0,31.0
fonosip,1262132403.0,55.0,53.0
foo1423,1428051722.0,-1.0,4.0
forejtv,1493393044.0,1.0,1.0
forinti,1236111440.0,1350.0,398.0
forlorn,1312884535.0,810.0,129.0
fotcorn,1360181832.0,440.0,96.0
foundme,1491991292.0,1.0,1.0
foxtail,1490095754.0,1.0,1.0
foxylad,1294722860.0,1254.0,363.0
fpisfun,1511104894.0,118.0,64.0
fpoling,1450991477.0,915.0,509.0
frabbit,1376788846.0,253.0,145.0
frabcus,1289286178.0,1414.0,280.0
frankus,1186618930.0,1754.0,536.0
frausto,1340371387.0,155.0,16.0
fred123,1381137657.0,3.0,3.0
fred256,1393048722.0,663.0,109.0
fredley,1311660220.0,4171.0,693.0
fredliu,1252650119.0,327.0,143.0
fredsir,1442474988.0,487.0,190.0
freeqaz,1381794285.0,49.0,29.0
frihani,1512088876.0,5.0,3.0
frinxor,1314573158.0,112.0,39.0
fro0116,1440484111.0,142.0,33.0
froindt,1473703208.0,376.0,134.0
frou_dh,1265575102.0,4346.0,1668.0
fsaneq2,1457764996.0,168.0,58.0
ftrflyr,1378492677.0,245.0,127.0
fulafel,1335509781.0,3204.0,2062.0
fullung,1417716466.0,121.0,12.0
furchin,1487360480.0,44.0,8.0
futurix,1488052587.0,358.0,65.0
fvargas,1447481907.0,229.0,54.0
g00gler,1460118825.0,186.0,118.0
g051051,1406547759.0,266.0,120.0
g0m3z78,1490982289.0,2.0,2.0
gadders,1297351998.0,4912.0,2755.0
gamache,1224686080.0,3569.0,643.0
gamedna,1364483888.0,208.0,52.0
ganessh,1385836846.0,37.0,76.0
gardncl,1493689502.0,2.0,7.0
garettb,1512147111.0,2.0,3.0
gavinpc,1313294498.0,1270.0,442.0
gbajson,1392119746.0,78.0,21.0
gbenton,1491243426.0,3.0,1.0
gbersac,1416576075.0,155.0,135.0
gbrayut,1305662165.0,405.0,36.0
gbrown_,1463331224.0,1732.0,324.0
gchokov,1371126260.0,283.0,256.0
gcommer,1374763424.0,251.0,65.0
gdeglin,1202271895.0,1424.0,190.0
gedmark,1347072852.0,200.0,39.0
geek_at,1425586207.0,313.0,15.0
geetfun,1496017681.0,92.0,57.0
geforce,1481585459.0,127.0,10.0
geniium,1415636911.0,-6.0,41.0
geordee,1426527704.0,76.0,26.0
geostyx,1446492727.0,365.0,66.0
gerdesj,1469397678.0,715.0,281.0
gervase,1396631144.0,825.0,160.0
getpost,1286313025.0,148.0,87.0
gfiorav,1456310806.0,224.0,42.0
ggg9990,1505417221.0,282.0,105.0
ggggtez,1458933759.0,403.0,193.0
ghbakir,1362835535.0,1.0,1.0
ghughes,1357514693.0,1120.0,156.0
giblfiz,1289418297.0,78.0,23.0
gibrown,1354835425.0,224.0,100.0
gicadin,1470364257.0,19.0,13.0
gimagon,1485303828.0,5.0,5.0
gingerb,1508345502.0,24.0,5.0
gitonup,1406828756.0,23.0,9.0
glibgil,1372906654.0,838.0,553.0
gnetta_,1493731139.0,1.0,1.0
gnocchi,1308524794.0,1523.0,133.0
gnufied,1172858605.0,1760.0,357.0
gobengo,1344323432.0,209.0,137.0
goberoi,1229131426.0,125.0,29.0
godzulu,1390674159.0,0.0,3.0
gogovan,1484049125.0,1.0,2.0
gontard,1393838349.0,15.0,8.0
gonzo41,1431092114.0,272.0,110.0
gooseus,1348064669.0,765.0,185.0
goosing,1495737779.0,1.0,1.0
gorhill,1386520848.0,1853.0,424.0
gottebp,1392752745.0,439.0,33.0
gozur88,1449473985.0,5468.0,3125.0
graeham,1330904000.0,1278.0,285.0
grantwu,1480946812.0,29.0,8.0
gravelc,1480670549.0,132.0,34.0
graycat,1360792350.0,2300.0,2358.0
grdeken,1361722132.0,35.0,21.0
gregmac,1425487898.0,2918.0,525.0
gregmix,1475106403.0,1.0,2.0
gregors,1317569838.0,148.0,85.0
grellas,1245530546.0,36966.0,2887.0
greyfox,1365719643.0,40.0,51.0
greyman,1206537080.0,2941.0,979.0
grifter,1285505880.0,28.0,9.0
grigjd3,1480130026.0,177.0,110.0
grinich,1235354584.0,5748.0,1433.0
growlix,1329249968.0,458.0,70.0
gschier,1376278679.0,750.0,174.0
gshakir,1334956350.0,461.0,141.0
gsylvie,1454908794.0,365.0,143.0
gtm1260,1458507645.0,57.0,16.0
gtsteve,1475745553.0,238.0,76.0
gtycomb,1463749428.0,46.0,30.0
guard0g,1416887244.0,29.0,14.0
guftagu,1451927271.0,118.0,60.0
guilhas,1452301380.0,92.0,87.0
guiomie,1339336162.0,676.0,475.0
guscost,1278023080.0,1556.0,873.0
guyzero,1183994251.0,1756.0,391.0
gwbas1c,1361814407.0,1415.0,497.0
gwenzek,1446804935.0,136.0,46.0
gyehuda,1291841093.0,46.0,14.0
gyrgtyn,1480192122.0,87.0,59.0
h2onock,1488227432.0,8.0,8.0
habitue,1235686666.0,1841.0,469.0
hacknat,1357401769.0,1348.0,569.0
haeffin,1479843452.0,33.0,25.0
hajderr,1382082566.0,156.0,50.0
halayli,1252950861.0,1738.0,738.0
halloij,1491938765.0,-13.0,30.0
hammock,1279147186.0,5902.0,2282.0
hankewi,1442418689.0,114.0,122.0
hapless,1218120009.0,3096.0,636.0
hardtke,1278433876.0,1024.0,127.0
harshaw,1286741015.0,268.0,92.0
hashhar,1466260776.0,440.0,310.0
haswell,1367290676.0,590.0,110.0
hateful,1498678593.0,64.0,20.0
hawkice,1403213104.0,1758.0,662.0
hbeaver,1246027717.0,11.0,12.0
hbk1966,1471002868.0,34.0,37.0
hchenji,1417323105.0,27.0,46.0
hebbarp,1378647928.0,1.0,6.0
hectorr,1474922928.0,130.0,40.0
heifetz,1325290787.0,152.0,74.0
hemantv,1344256858.0,65.0,104.0
hendzen,1265350380.0,3868.0,627.0
hennsen,1498828744.0,98.0,67.0
henryaj,1301751427.0,616.0,123.0
herbcso,1471673903.0,1.0,3.0
hetfeld,1457612712.0,77.0,51.0
heurist,1328289336.0,452.0,319.0
heywire,1328579306.0,813.0,342.0
hgdsraj,1478990741.0,161.0,26.0
hhtoyou,1509700092.0,-2.0,3.0
hibikir,1394405352.0,2461.0,467.0
higuera,1422549794.0,3.0,2.0
hijinks,1283531002.0,402.0,161.0
hilldex,1353177987.0,9.0,3.0
hinkley,1418520769.0,3597.0,1367.0
hippich,1276880867.0,3456.0,1265.0
hirundo,1387420839.0,226.0,60.0
hitgeek,1406219492.0,370.0,65.0
hk1ll3r,1468914996.0,2.0,3.0
hkjgkjy,1460364473.0,301.0,120.0
hnal943,1248445563.0,1677.0,574.0
hoechst,1416961206.0,45.0,13.0
hohohmm,1315849005.0,71.0,32.0
homakov,1317285417.0,4503.0,1157.0
hondish,1481002970.0,4.0,2.0
hoodoof,1305150174.0,6014.0,1809.0
hornets,1499113173.0,2.0,1.0
howon92,1370247150.0,246.0,58.0
hrasyid,1377070617.0,213.0,99.0
hristov,1238049290.0,6804.0,1539.0
hrkucuk,1493498270.0,1.0,1.0
hrmsacb,1512170794.0,1.0,1.0
hsavit1,1442440994.0,4.0,18.0
hslayer,1511795267.0,3.0,1.0
hsribei,1463842270.0,28.0,33.0
hssuser,1508781350.0,0.0,2.0
htormey,1254322772.0,574.0,203.0
htroyer,1491241676.0,8.0,5.0
huahaiy,1320683898.0,102.0,84.0
hubalew,1484245017.0,7.0,1.0
hueving,1389683132.0,11841.0,3945.0
huffmsa,1462280291.0,276.0,113.0
huherto,1179337827.0,2807.0,1214.0
hultner,1418861647.0,294.0,174.0
