user,created,karma,submitted
OJFord,1424890673.0,2518.0,1403.0
OOPMan,1453263305.0,51.0,50.0
Omnius,1464962984.0,159.0,72.0
Osiris,1259518661.0,6868.0,1489.0
Osmium,1349615173.0,5117.0,1347.0
Outpox,1478698066.0,28.0,27.0
PDoyle,1459877791.0,181.0,66.0
PanMan,1224088121.0,1631.0,465.0
Paul_S,1333530771.0,2031.0,745.0
Peroni,1293193813.0,6232.0,1262.0
PhilDG,1500070103.0,1.0,1.0
Poilon,1422022889.0,51.0,6.0
RVirgo,1493781133.0,1.0,4.0
Rapzid,1392514645.0,1447.0,898.0
Rauchg,1260245547.0,2375.0,246.0
Raynak,1501630967.0,17.0,15.0
Renaud,1270737883.0,840.0,260.0
Retric,1190391118.0,24496.0,13463.0
Rican7,1375744916.0,310.0,24.0
RoarkC,1493735206.0,1.0,3.0
Roedou,1289112716.0,765.0,149.0
RpFLCL,1510664033.0,128.0,14.0
Rudism,1335817881.0,1256.0,177.0
Ruphin,1343833318.0,300.0,38.0
RylanH,1394174037.0,2.0,3.0
SBCRec,1430030527.0,50.0,31.0
SEJeff,1325788048.0,5325.0,1966.0
SagaIT,1483393733.0,1.0,1.0
SamBam,1443551560.0,1283.0,346.0
SamyGe,1495736361.0,1.0,3.0
Sargos,1319374574.0,375.0,139.0
Sarkie,1345108733.0,217.0,170.0
Scarys,1505546701.0,1.0,3.0
Scea91,1418139591.0,381.0,201.0
SeoxyS,1239263313.0,4381.0,886.0
Shalen,1252191072.0,157.0,42.0
Shorel,1182210746.0,1108.0,1638.0
Shrugs,1352468244.0,157.0,37.0
Siduri,1495361500.0,-1.0,1.0
Siecje,1363545473.0,718.0,348.0
SilasX,1323144195.0,8306.0,3535.0
Skytap,1496341869.0,1.0,2.0
SlyShy,1242673894.0,3019.0,437.0
SnaKeZ,1267973766.0,1211.0,97.0
Soliah,1307327859.0,19.0,18.0
Spivak,1420474929.0,3604.0,1200.0
SriniK,1266454426.0,875.0,227.0
StuieK,1328407231.0,629.0,162.0
SubuSS,1373677965.0,86.0,72.0
Suncho,1324719945.0,328.0,235.0
Sunset,1485715271.0,141.0,195.0
Svekax,1493519713.0,1.0,29.0
Svexar,1491537859.0,-2.0,2.0
Swizec,1262079828.0,13222.0,3285.0
Sytten,1486058626.0,130.0,27.0
Tarean,1461264469.0,145.0,114.0
Tarlen,1426372622.0,31.0,9.0
TeeWEE,1271939837.0,599.0,391.0
Tehnix,1344939745.0,1309.0,338.0
TekMol,1469517243.0,1051.0,321.0
Thaxll,1358781642.0,585.0,484.0
TheBiv,1289589452.0,2176.0,510.0
TheGRS,1424811222.0,634.0,214.0
TheVip,1488188565.0,14.0,18.0
Tistel,1372171409.0,250.0,57.0
Toast_,1425357230.0,124.0,133.0
Tolika,1461170435.0,1.0,1.0
TomK32,1261069238.0,195.0,115.0
Torkel,1304502677.0,142.0,31.0
Tostep,1494158552.0,1.0,2.0
Touche,1378904282.0,6421.0,2821.0
TwoBit,1236756082.0,943.0,563.0
TylerH,1417538693.0,63.0,94.0
Uhhrrr,1281134289.0,2298.0,518.0
User23,1476735019.0,101.0,49.0
VA3FXP,1481126420.0,135.0,46.0
VSerge,1310395712.0,397.0,67.0
Vadoff,1301974149.0,168.0,92.0
Varcht,1383947671.0,2411.0,530.0
Vivtek,1237404805.0,10197.0,2581.0
VvR-Ox,1483372394.0,6.0,4.0
WWKong,1389582619.0,371.0,165.0
Washuu,1398931964.0,322.0,122.0
Wehrdo,1505357166.0,29.0,8.0
WhoBeI,1402120423.0,178.0,100.0
X86BSD,1436286586.0,549.0,614.0
XiZhao,1341376838.0,61.0,43.0
XorNot,1358897873.0,4486.0,2280.0
Xorlev,1276197027.0,1244.0,392.0
Yabood,1305930436.0,373.0,52.0
Yhippa,1285348224.0,2998.0,999.0
Yizahi,1403203559.0,239.0,199.0
Yuioup,1316092467.0,628.0,345.0
Zafira,1427172885.0,110.0,24.0
Zaheer,1324893424.0,1636.0,391.0
Zelmor,1434020020.0,696.0,258.0
Zhenya,1275409810.0,540.0,263.0
Zigurd,1307327198.0,6218.0,4242.0
Zilroy,1473908510.0,5.0,6.0
Zishan,1263926816.0,5.0,10.0
Zooper,1426616879.0,76.0,28.0
Zynjec,1507164748.0,1.0,1.0
_ao789,1447928708.0,262.0,198.0
_cairn,1449273397.0,10.0,14.0
_jdams,1454420272.0,60.0,67.0
_notme,1493744653.0,1.0,1.0
_virtu,1382322460.0,314.0,35.0
a-Name,1504280098.0,1.0,2.0
a1exus,1368204003.0,1.0,3.0
a1exyz,1483949466.0,32.0,23.0
a2tech,1243646919.0,1529.0,285.0
a_imho,1455630560.0,616.0,518.0
a_lieb,1458337997.0,40.0,11.0
aantix,1176272115.0,1837.0,679.0
aaossa,1447337640.0,255.0,87.0
aareet,1287863514.0,56.0,55.0
aatchb,1494376947.0,13.0,9.0
ababab,1352764519.0,102.0,17.0
abakus,1481759353.0,14.0,12.0
abhash,1296124392.0,1.0,1.0
ablaba,1372428021.0,2.0,7.0
abol3z,1485812669.0,1.0,3.0
abraae,1438732973.0,1439.0,381.0
abtinf,1283894343.0,2862.0,402.0
abuani,1492175810.0,41.0,27.0
ac3522,1283441774.0,8.0,5.0
acabal,1280884783.0,5597.0,697.0
acchow,1314739046.0,3553.0,1379.0
acd10j,1473797188.0,32.0,12.0
acejam,1480526053.0,63.0,29.0
acreux,1386279815.0,3.0,1.0
adalyz,1457255917.0,191.0,17.0
adam-p,1338220813.0,65.0,31.0
adam12,1374759779.0,658.0,238.0
adamas,1487237665.0,1.0,1.0
adamb_,1372602975.0,328.0,170.0
addled,1448663324.0,62.0,31.0
adekok,1328169740.0,4236.0,728.0
adenta,1442515627.0,3.0,5.0
adgasf,1463340658.0,817.0,176.0
adjohn,1212174874.0,114.0,60.0
adnanh,1343131676.0,382.0,166.0
adolph,1264618637.0,1237.0,626.0
adontz,1418120212.0,115.0,39.0
adpirz,1335969992.0,264.0,72.0
adrxyz,1506957262.0,7.0,5.0
aduffy,1431541685.0,452.0,75.0
advael,1433105566.0,53.0,10.0
aecs99,1509853339.0,54.0,8.0
aedron,1453193825.0,1066.0,285.0
aee333,1486059639.0,1.0,4.0
aeleos,1487129344.0,443.0,79.0
aezell,1283462616.0,173.0,41.0
afiler,1272784305.0,99.0,48.0
afsina,1295718120.0,971.0,582.0
agandy,1461266544.0,96.0,9.0
agbell,1222362556.0,164.0,114.0
agreen,1407276067.0,22.0,15.0
agrona,1343894011.0,161.0,57.0
ahamez,1486480857.0,1.0,1.0
ahmeni,1436224131.0,200.0,36.0
ahstro,1455703069.0,18.0,11.0
ajaimk,1242237052.0,1262.0,315.0
ajeezy,1509567811.0,1.0,1.0
ajross,1205255217.0,19839.0,4441.0
akalin,1183751707.0,761.0,64.0
akanet,1297216562.0,1618.0,292.0
akavel,1278947277.0,2338.0,531.0
akerl_,1388776524.0,6570.0,948.0
akerro,1446633950.0,2645.0,1028.0
akeyes,1438614512.0,1.0,5.0
akhiln,1352402371.0,1.0,2.0
aklemm,1206378895.0,414.0,193.0
akouri,1473199759.0,8.0,7.0
akoush,1505470967.0,1.0,1.0
akssri,1431336483.0,40.0,57.0
akulbe,1279643485.0,664.0,474.0
alayek,1447170315.0,102.0,26.0
albirt,1487595440.0,2.0,4.0
alblue,1383690915.0,925.0,272.0
alceta,1331304587.0,294.0,11.0
aldarn,1387550062.0,79.0,15.0
alea12,1507009308.0,2.0,1.0
alecco,1218493222.0,6243.0,1842.0
alehul,1472279036.0,454.0,134.0
alexee,1482101589.0,168.0,24.0
alexfi,1495011644.0,19.0,10.0
alexpw,1322792081.0,77.0,26.0
alexro,1259834912.0,545.0,517.0
alibad,1420902729.0,1.0,1.0
aljosa,1298955064.0,7.0,3.0
allard,1281981318.0,134.0,88.0
allenz,1364862910.0,535.0,198.0
alliao,1499031539.0,3.0,6.0
almonj,1483542516.0,-8.0,60.0
alok-g,1280340327.0,1530.0,1039.0
alsadi,1473178679.0,40.0,49.0
altano,1183865611.0,578.0,299.0
alugha,1483387387.0,1.0,1.0
aluhut,1335562986.0,1253.0,708.0
alvern,1446561912.0,130.0,67.0
alxppp,1455402044.0,-4.0,4.0
alxvio,1487265623.0,7.0,8.0
amasad,1313708808.0,1757.0,467.0
amattn,1288395631.0,138.0,54.0
amatus,1311350614.0,343.0,94.0
amauta,1490160382.0,24.0,13.0
amenod,1366225139.0,427.0,194.0
amgin3,1396648697.0,83.0,40.0
amgreg,1382037478.0,7.0,7.0
amluto,1349108304.0,3119.0,701.0
amouat,1228845647.0,1476.0,383.0
amtdko,1497023712.0,2.0,2.0
amyngu,1465935599.0,5.0,12.0
anabis,1221631859.0,214.0,110.0
anagor,1437244616.0,6.0,2.0
analen,1504285391.0,1.0,2.0
andars,1383449661.0,1562.0,334.0
andirk,1429154633.0,72.0,75.0
andkon,1351195930.0,411.0,160.0
andreb,1504380720.0,1.0,1.0
andres,1171994965.0,1521.0,273.0
andytw,1478037311.0,8.0,12.0
aneesh,1201580455.0,3225.0,1071.0
anemic,1320936631.0,214.0,44.0
animex,1346360682.0,229.0,77.0
anjanb,1242255312.0,52.0,52.0
annnnd,1349172549.0,1519.0,618.0
anrama,1494335010.0,1.0,1.0
anta40,1318163663.0,83.0,92.0
antman,1338061783.0,3002.0,395.0
antocv,1368917341.0,1635.0,824.0
anuraj,1332218124.0,245.0,305.0
anwain,1485969378.0,1.0,2.0
apapli,1326849976.0,679.0,275.0
apeace,1273252249.0,1327.0,217.0
apercu,1395165312.0,135.0,96.0
apl002,1351902185.0,29.0,40.0
apognu,1494442554.0,5.0,2.0
apstyx,1193378441.0,16.0,6.0
aquamo,1492351587.0,28.0,14.0
aratno,1436244895.0,73.0,24.0
arbuge,1287812641.0,2335.0,880.0
arcool,1512544121.0,3.0,1.0
argsno,1454076437.0,0.0,1.0
arielm,1372525480.0,700.0,224.0
arikfr,1264711653.0,204.0,78.0
arized,1500111997.0,1.0,1.0
aroman,1315030143.0,2955.0,640.0
arscan,1325624679.0,1311.0,259.0
art1st,1491958572.0,14.0,2.0
artpop,1252025311.0,98.0,59.0
asarno,1471446345.0,2.0,3.0
asc123,1334238852.0,3.0,19.0
ascari,1510923116.0,1.0,1.0
asenna,1360442169.0,395.0,136.0
ashark,1415388504.0,5737.0,1626.0
ashayh,1299617614.0,89.0,85.0
ashcon,1498449669.0,2.0,1.0
ashkat,1482285856.0,8.0,1.0
ashnyc,1263792131.0,86.0,36.0
asinno,1382601607.0,5.0,11.0
asmdev,1479274683.0,25.0,18.0
asow92,1330640731.0,24.0,21.0
aspyrx,1504751031.0,304.0,5.0
atesti,1319986749.0,335.0,266.0
atestu,1216241224.0,1653.0,192.0
atishd,1362600835.0,59.0,76.0
atmosx,1360059049.0,4507.0,2660.0
atonse,1286029102.0,2435.0,579.0
aturek,1281309924.0,376.0,51.0
ausjke,1365603502.0,1903.0,1134.0
auston,1189466764.0,2830.0,807.0
avdobb,1485979928.0,0.0,3.0
avj_vs,1493655444.0,3.0,1.0
avmich,1331681342.0,956.0,648.0
avocad,1454686396.0,25.0,14.0
avs733,1444134508.0,1272.0,337.0
awl130,1445096005.0,383.0,161.0
awongh,1265410299.0,239.0,193.0
awqrre,1445281483.0,1373.0,900.0
aws_ls,1435731915.0,317.0,195.0
awwstn,1335200076.0,2845.0,432.0
axonic,1463038082.0,112.0,93.0
axtscz,1475862854.0,30.0,14.0
aylmao,1449544861.0,336.0,122.0
aylons,1369531654.0,1058.0,303.0
ayuvar,1306889452.0,310.0,100.0
azakai,1290741235.0,6403.0,2151.0
azaril,1472637426.0,4.0,6.0
azmorf,1457713687.0,1.0,2.0
azundo,1322757369.0,340.0,74.0
b0rsuk,1296354728.0,898.0,421.0
b1daly,1322038496.0,325.0,248.0
bArray,1457929728.0,423.0,258.0
babesh,1336366276.0,362.0,244.0
baddox,1203232489.0,16698.0,7954.0
badosu,1399904742.0,594.0,228.0
bagels,1366265518.0,668.0,307.0
balozi,1387343191.0,91.0,29.0
balsam,1319808033.0,879.0,220.0
bambax,1212569416.0,8456.0,2098.0
banach,1426390305.0,324.0,90.0
bankim,1296694881.0,105.0,65.0
bartvk,1409582351.0,178.0,210.0
based2,1309728066.0,7007.0,2284.0
basgys,1464594912.0,9.0,4.0
basseq,1294327208.0,2527.0,688.0
bastih,1252542595.0,23.0,29.0
batrat,1410542193.0,76.0,54.0
bauerd,1410691820.0,433.0,123.0
bawana,1418525313.0,70.0,112.0
bbatha,1340995831.0,330.0,122.0
bbayer,1322236919.0,649.0,184.0
bbctol,1463583128.0,1993.0,591.0
bborud,1228007315.0,1340.0,525.0
bcrack,1385821393.0,24.0,9.0
bdrool,1455732620.0,799.0,103.0
bdukic,1453882957.0,21.0,9.0
bduret,1501619832.0,4.0,2.0
beager,1488399867.0,811.0,216.0
beders,1376762369.0,79.0,63.0
bedros,1430330958.0,323.0,232.0
beejiu,1378496767.0,513.0,250.0
beezle,1412122175.0,157.0,109.0
beloch,1264484592.0,6962.0,848.0
belorn,1331589271.0,9786.0,3318.0
ben174,1303936220.0,797.0,232.0
ben_pr,1363628608.0,154.0,68.0
benmac,1314836694.0,31.0,7.0
bennyg,1348148116.0,1704.0,851.0
benzor,1348257922.0,139.0,56.0
betaby,1431547446.0,297.0,162.0
beters,1480292872.0,44.0,10.0
bewe42,1380121732.0,36.0,57.0
bfirsh,1259488925.0,1336.0,107.0
bgross,1309200115.0,8.0,11.0
bhalp1,1389111815.0,547.0,238.0
bhauer,1326328889.0,6270.0,1276.0
bhewes,1248475032.0,232.0,129.0
bhntr3,1338225218.0,368.0,98.0
bholdr,1428716745.0,197.0,77.0
bhu1st,1278180793.0,15.0,25.0
bhurtt,1499720734.0,1.0,1.0
biafra,1218652541.0,3056.0,662.0
bigato,1463502336.0,240.0,113.0
bigtex,1391795141.0,40.0,53.0
bijanv,1288643396.0,69.0,53.0
billpg,1240566382.0,3318.0,768.0
binome,1322493644.0,1.0,1.0
birken,1271836645.0,3923.0,418.0
bishnu,1315002690.0,1554.0,212.0
biztos,1423584234.0,640.0,209.0
bkruse,1330011132.0,152.0,59.0
bleair,1264334921.0,117.0,57.0
blhack,1219806105.0,17845.0,2821.0
blinry,1321920652.0,214.0,37.0
blintz,1435626580.0,209.0,20.0
bllguo,1464885725.0,817.0,361.0
blonky,1497406423.0,27.0,11.0
blorsh,1496295775.0,23.0,24.0
bluker,1363020522.0,50.0,20.0
blunte,1368609279.0,1575.0,360.0
bm1362,1303081698.0,416.0,231.0
bmh_ca,1386084781.0,823.0,202.0
bmpafa,1451703524.0,237.0,62.0
bnjbvr,1503559671.0,22.0,2.0
bnomis,1203833134.0,24.0,26.0
bnoohi,1470091188.0,1.0,1.0
bnycum,1287101514.0,216.0,120.0
bo1024,1311341773.0,2578.0,717.0
bobsam,1488015952.0,253.0,126.0
boomka,1275601098.0,15.0,5.0
bootsz,1485980000.0,114.0,33.0
borplk,1341419166.0,1376.0,823.0
borski,1211862036.0,3026.0,664.0
bostik,1375264884.0,2673.0,656.0
boulos,1368656225.0,5178.0,912.0
bouvin,1315831579.0,75.0,23.0
bowthy,1495795650.0,1.0,5.0
bpanon,1459792181.0,2.0,12.0
bpizzi,1370793069.0,204.0,94.0
bpp198,1309166769.0,37.0,35.0
bradyd,1369894230.0,218.0,75.0
brango,1490795797.0,250.0,117.0
bratao,1318088231.0,536.0,61.0
brentm,1341496521.0,798.0,161.0
brettz,1308889944.0,207.0,57.0
brianr,1193227446.0,984.0,307.0
brians,1390099390.0,1151.0,335.0
bribri,1383098428.0,599.0,87.0
bricss,1370470656.0,133.0,140.0
brown4,1427898051.0,8.0,12.0
bruceb,1347475040.0,1613.0,750.0
bryanh,1267940947.0,4589.0,925.0
brynet,1368904135.0,923.0,155.0
bschne,1483608532.0,46.0,8.0
btilly,1250848310.0,34078.0,6940.0
btmerr,1409015687.0,71.0,55.0
buckhx,1456868953.0,190.0,97.0
bullen,1441971004.0,-16.0,72.0
bungle,1295231352.0,104.0,77.0
buryat,1373909231.0,202.0,39.0
bushin,1342439140.0,32.0,31.0
busted,1273546008.0,367.0,80.0
buster,1241943583.0,3673.0,1500.0
bwasti,1489134403.0,130.0,25.0
bweber,1258086746.0,30.0,43.0
c2h5oh,1427934959.0,243.0,56.0
c3534l,1431663704.0,2398.0,541.0
c4ncri,1500035240.0,0.0,7.0
cabana,1512090098.0,9.0,3.0
cafard,1289328425.0,2153.0,2078.0
calebm,1374086606.0,588.0,320.0
calosa,1368110287.0,2.0,6.0
cam_pj,1429115681.0,20.0,20.0
camoby,1444141933.0,54.0,34.0
camus2,1381854282.0,2294.0,1708.0
carlob,1326210080.0,2262.0,859.0
caryme,1245269926.0,712.0,123.0
cat199,1485711170.0,911.0,678.0
catcar,1475308564.0,3.0,1.0
caycep,1306631278.0,860.0,587.0
cazana,1491232596.0,1.0,1.0
cbanek,1456902869.0,1637.0,400.0
cbogie,1378448152.0,23.0,27.0
cbowal,1407352070.0,134.0,42.0
cbtacy,1337880538.0,47.0,42.0
cchiao,1491576375.0,1.0,1.0
ccorda,1215244577.0,232.0,40.0
ccozan,1292576051.0,924.0,462.0
ccpizz,1507745157.0,1.0,1.0
ccrush,1396356969.0,215.0,86.0
cdolan,1341840924.0,89.0,47.0
cdrark,1493752675.0,22.0,10.0
cdubie,1480972505.0,2.0,10.0
cedsav,1187715577.0,775.0,209.0
ceedan,1368216108.0,121.0,92.0
ceefan,1436891207.0,1.0,4.0
ceefry,1367959120.0,1.0,2.0
ceejay,1466084549.0,98.0,70.0
cel1ne,1393166302.0,1982.0,704.0
celrae,1285629350.0,2.0,1.0
cerved,1476271396.0,137.0,87.0
cesarb,1393973011.0,2803.0,725.0
cessor,1392249038.0,248.0,110.0
cevian,1460134211.0,13.0,14.0
cgb223,1486834206.0,485.0,127.0
cgeier,1480426915.0,3.0,2.0
cgijoe,1420341407.0,44.0,10.0
chasil,1482247632.0,129.0,35.0
cheath,1304119948.0,198.0,55.0
cheeze,1337800750.0,516.0,128.0
chegra,1185880105.0,2238.0,526.0
chiaro,1327415883.0,825.0,263.0
chicob,1485257184.0,270.0,64.0
chimen,1485488565.0,59.0,39.0
chippy,1305211394.0,6049.0,1608.0
chirau,1360686439.0,1886.0,708.0
chloe-,1493670262.0,16.0,7.0
chmars,1312647282.0,5504.0,1138.0
chmike,1173776008.0,2382.0,1171.0
chobo2,1509996423.0,2.0,1.0
chondl,1374781148.0,11.0,5.0
chrido,1231356184.0,15.0,15.0
chrisb,1241090290.0,441.0,123.0
chrmcg,1366201048.0,1.0,3.0
chubot,1238950174.0,5599.0,1736.0
chuhnk,1264891281.0,2834.0,531.0
chungy,1448525745.0,559.0,156.0
cissou,1371596359.0,296.0,92.0
city41,1258162812.0,5695.0,1560.0
cjlars,1238630582.0,565.0,148.0
clarry,1376494411.0,1840.0,985.0
clebio,1303649503.0,1109.0,517.0
cletus,1246534637.0,17134.0,1256.0
cliffy,1224175250.0,217.0,33.0
closed,1384871236.0,454.0,193.0
clubm8,1485960486.0,162.0,67.0
clubmg,1511556912.0,0.0,2.0
cluoma,1478600540.0,40.0,12.0
clured,1287425047.0,62.0,16.0
cm2012,1354819035.0,1650.0,703.0
cm2187,1403869493.0,9018.0,2811.0
codnee,1464735727.0,57.0,21.0
codydh,1486734101.0,62.0,21.0
coetry,1444614452.0,22.0,15.0
coinme,1500512251.0,7.0,9.0
colago,1506696638.0,1.0,2.0
colah3,1412956925.0,510.0,94.0
coleca,1265572174.0,462.0,139.0
colept,1348801944.0,607.0,265.0
collyw,1374741047.0,5394.0,4760.0
colmvp,1341836937.0,4393.0,964.0
coltnz,1345426199.0,11.0,4.0
comice,1234011534.0,1204.0,219.0
con022,1495728053.0,-7.0,6.0
conorh,1201290208.0,1314.0,150.0
conqrr,1419699732.0,22.0,59.0
consto,1432299665.0,197.0,70.0
corbet,1247243725.0,2472.0,178.0
coretx,1246390906.0,83.0,54.0
corgis,1506921249.0,1.0,2.0
corobo,1339663492.0,2000.0,1049.0
cothan,1423192309.0,1.0,1.0
cowpig,1382324683.0,343.0,138.0
coygui,1435218305.0,9.0,17.0
cozzyd,1416245833.0,619.0,331.0
cpolis,1349471572.0,111.0,64.0
craigc,1332776433.0,749.0,127.0
crb002,1372085922.0,538.0,267.0
crench,1314033862.0,77.0,12.0
crgwbr,1253662130.0,275.0,67.0
crueoj,1488400791.0,9.0,3.0
crummy,1367278162.0,409.0,108.0
crusso,1325011409.0,5596.0,2079.0
cs2818,1436068620.0,226.0,82.0
cschep,1228249912.0,966.0,324.0
csense,1342988166.0,4212.0,1825.0
csmark,1296434411.0,116.0,13.0
csomar,1239372656.0,6124.0,2514.0
csours,1343448715.0,2314.0,829.0
cstpdk,1391772699.0,22.0,7.0
cstrat,1337313977.0,397.0,298.0
csytan,1220162775.0,811.0,287.0
ctulek,1293115874.0,39.0,39.0
cubano,1419262530.0,3328.0,636.0
cube00,1387533144.0,369.0,111.0
curt15,1451403128.0,661.0,200.0
curtis,1205723338.0,15191.0,1642.0
cusack,1407173559.0,32.0,14.0
cust0m,1448300840.0,35.0,18.0
custos,1479148371.0,208.0,28.0
cwal37,1382032586.0,1476.0,321.0
cwkoss,1313773340.0,1096.0,312.0
cwt137,1371637144.0,64.0,63.0
cwyers,1386985883.0,7375.0,1955.0
cx1000,1467728267.0,505.0,92.0
cygned,1470822394.0,609.0,214.0
cynkin,1470691747.0,1.0,2.0
cynusx,1302696443.0,647.0,169.0
cyphar,1404925091.0,5318.0,2426.0
d0mine,1212722744.0,2758.0,986.0
d2clon,1507017047.0,2.0,2.0
d4e4f4,1509800402.0,6.0,2.0
d4r114,1444600207.0,1.0,3.0
d8niel,1290451818.0,315.0,200.0
d_watt,1507376228.0,5.0,3.0
dabber,1441092114.0,1173.0,196.0
dabent,1255148870.0,3459.0,720.0
daddyo,1493058045.0,101.0,37.0
dafty4,1486410484.0,19.0,8.0
dagaci,1404426276.0,227.0,60.0
dagi3d,1332699090.0,33.0,23.0
dahart,1319037805.0,4544.0,1442.0
dahdum,1396736050.0,909.0,297.0
daheza,1351719999.0,68.0,49.0
dalacv,1323891147.0,279.0,342.0
dalore,1268394625.0,1518.0,730.0
danans,1394947733.0,953.0,409.0
dandev,1457385745.0,5.0,6.0
dangjc,1444740475.0,254.0,69.0
dangle,1363375948.0,20.0,29.0
danial,1362114040.0,379.0,57.0
danjoc,1452449099.0,2401.0,718.0
dankai,1442686565.0,24.0,14.0
danm07,1440094636.0,661.0,163.0
dannyw,1503992819.0,328.0,101.0
danols,1382539491.0,22.0,19.0
danpat,1298644851.0,453.0,159.0
