user,created,karma,submitted
jd3,1422590453.0,206.0,124.0
jey,1174862453.0,5755.0,1901.0
jff,1233419363.0,5618.0,1875.0
jfv,1480651372.0,52.0,14.0
jgh,1300467488.0,1028.0,402.0
jhh,1366275161.0,363.0,111.0
jjm,1295494413.0,603.0,337.0
jjp,1357231263.0,972.0,190.0
jl6,1280683543.0,1496.0,431.0
jlj,1460191439.0,185.0,57.0
jln,1303459471.0,479.0,25.0
jly,1407348983.0,786.0,176.0
jms,1248094747.0,81.0,29.0
jng,1172078696.0,770.0,181.0
jot,1258895322.0,2246.0,270.0
jph,1275519246.0,1920.0,409.0
js2,1267580284.0,8906.0,2090.0
js8,1448802311.0,2039.0,915.0
jsz,1484173829.0,1.0,2.0
jug,1416221630.0,711.0,293.0
jwl,1331712373.0,72.0,30.0
jwr,1203503577.0,8186.0,1196.0
jws,1200700130.0,8916.0,1997.0
jxy,1456948162.0,430.0,178.0
jyw,1176761922.0,3.0,4.0
jzl,1474591058.0,436.0,118.0
k3a,1509697193.0,5.0,26.0
k45,1503384231.0,1.0,1.0
k__,1362988674.0,5240.0,3556.0
kbd,1288106395.0,1530.0,402.0
kbr,1465072343.0,603.0,146.0
kd1,1504894368.0,3.0,2.0
kfk,1334910055.0,901.0,497.0
kgc,1241901227.0,120.0,117.0
khc,1378063921.0,1105.0,280.0
kin,1232845965.0,1034.0,608.0
knv,1181876918.0,209.0,63.0
knz,1323450799.0,1676.0,670.0
kod,1183038430.0,460.0,171.0
kol,1464012783.0,55.0,23.0
kps,1345485146.0,3035.0,1004.0
kr0,1381890528.0,41.0,54.0
krg,1327196512.0,885.0,105.0
ksk,1317818123.0,2000.0,1592.0
kul,1171852163.0,2198.0,308.0
kvh,1237921035.0,149.0,39.0
kvz,1280143593.0,368.0,117.0
lai,1427398200.0,139.0,37.0
lbj,1255978558.0,182.0,35.0
lis,1333198133.0,312.0,140.0
lj3,1461772082.0,1557.0,824.0
ljf,1277979688.0,2037.0,1014.0
ljk,1410291975.0,1299.0,843.0
lmm,1318583431.0,18912.0,10668.0
lph,1477809638.0,73.0,25.0
lvh,1285943100.0,2290.0,671.0
lxe,1331685574.0,338.0,52.0
lyk,1503007906.0,33.0,8.0
m4k,1290848457.0,52.0,14.0
m90,1372494172.0,38.0,18.0
mcv,1313050285.0,4846.0,2459.0
mdf,1378703000.0,378.0,32.0
mef,1285184208.0,7195.0,560.0
mey,1251296748.0,3470.0,1061.0
mfl,1485983450.0,3.0,2.0
mgw,1270561434.0,666.0,77.0
mhb,1173734808.0,21744.0,3465.0
mhd,1218186504.0,4980.0,1788.0
mih,1285973092.0,974.0,150.0
mjn,1297784376.0,8734.0,1789.0
mjs,1215459849.0,1777.0,281.0
mkj,1421894173.0,586.0,331.0
mkl,1302228397.0,851.0,318.0
mm4,1492577318.0,23.0,15.0
mni,1486159263.0,1.0,1.0
mnx,1379606425.0,472.0,199.0
mod,1413144559.0,1974.0,1252.0
moe,1218187007.0,13246.0,3860.0
mrb,1275094015.0,15867.0,2534.0
msh,1284108395.0,2679.0,934.0
mst,1202462598.0,2990.0,1143.0
msy,1267106228.0,2568.0,301.0
mtw,1188411711.0,1123.0,657.0
mv4,1489845329.0,224.0,69.0
mwi,1409585839.0,0.0,6.0
mzl,1272352881.0,1104.0,269.0
mzs,1360776560.0,1590.0,802.0
n0w,1441847430.0,61.0,15.0
n72,1283124262.0,1064.0,267.0
n_b,1492075619.0,1.0,2.0
n_t,1507194137.0,8.0,7.0
nbm,1291639688.0,890.0,257.0
nd7,1413303771.0,4.0,5.0
ndr,1359925827.0,832.0,127.0
nie,1478083949.0,64.0,9.0
nip,1417465940.0,99.0,41.0
njx,1338295833.0,643.0,162.0
nkg,1359126229.0,133.0,129.0
nkw,1393394479.0,975.0,123.0
nla,1360710025.0,367.0,17.0
nlh,1273456591.0,3887.0,556.0
nly,1365934739.0,4808.0,2079.0
nmy,1454319107.0,44.0,8.0
nnd,1352922158.0,605.0,260.0
nnq,1320307831.0,3219.0,1296.0
nom,1457563051.0,764.0,270.0
nsm,1249266252.0,148.0,92.0
nsp,1344618781.0,985.0,224.0
nuc,1325805699.0,10.0,13.0
nym,1215734487.0,1962.0,404.0
o2l,1472275743.0,22.0,19.0
ode,1321840652.0,214.0,38.0
ojn,1370024058.0,651.0,16.0
ojr,1331824532.0,600.0,265.0
om2,1377755816.0,1458.0,197.0
oon,1488967590.0,1.0,1.0
orf,1350237205.0,5851.0,1430.0
orn,1354325281.0,40.0,37.0
p1k,1427903003.0,1.0,3.0
p5k,1496179696.0,18.0,4.0
pag,1432607785.0,89.0,21.0
pas,1295680381.0,812.0,713.0
pbw,1262835651.0,309.0,129.0
pcl,1314329570.0,2264.0,547.0
pdq,1238691905.0,1544.0,323.0
pea,1358335287.0,220.0,126.0
peq,1313409424.0,48.0,29.0
pg1,1237151827.0,8.0,23.0
pgl,1308243240.0,742.0,141.0
pgt,1394059794.0,222.0,94.0
phn,1276883856.0,537.0,204.0
phs,1447567951.0,10.0,8.0
pif,1343292840.0,1205.0,509.0
pja,1303641494.0,3347.0,1006.0
pje,1316794712.0,1702.0,138.0
pjf,1201880179.0,722.0,177.0
pjg,1315806014.0,123.0,79.0
pkd,1433267375.0,855.0,211.0
plg,1321640321.0,4563.0,1106.0
pmx,1370094683.0,378.0,105.0
pqs,1202945481.0,314.0,144.0
pvg,1248747281.0,5174.0,2388.0
pvh,1265357874.0,374.0,105.0
pwh,1486610402.0,2.0,9.0
pwm,1378909981.0,172.0,53.0
pyb,1227906449.0,1282.0,303.0
pzh,1463279889.0,320.0,134.0
q1t,1434333438.0,7.0,14.0
q3k,1360070642.0,838.0,227.0
qaq,1426535757.0,2071.0,947.0
qin,1394757368.0,20.0,1.0
qiv,1443529197.0,4.0,8.0
qz_,1457263057.0,388.0,80.0
r-w,1427261077.0,163.0,160.0
ra2,1487235127.0,1.0,1.0
rav,1361393192.0,378.0,79.0
rbp,1242112473.0,9.0,9.0
rch,1279121844.0,3693.0,1824.0
rcv,1491251428.0,5.0,7.0
rdl,1215513073.0,34964.0,9547.0
rgj,1361311098.0,120.0,46.0
ris,1374167468.0,1692.0,739.0
rkv,1368726385.0,68.0,72.0
rl3,1364525834.0,6855.0,1413.0
rmc,1207056471.0,14611.0,6171.0
rmk,1204513467.0,227.0,145.0
rmm,1330383972.0,194.0,44.0
rmz,1245521531.0,35.0,13.0
rtx,1386053666.0,153.0,318.0
rux,1338284479.0,8.0,12.0
rw2,1441056080.0,82.0,58.0
rwz,1292580018.0,43.0,20.0
rzr,1371579420.0,7.0,18.0
s9w,1397132405.0,402.0,80.0
sbt,1207070571.0,1469.0,216.0
scj,1247454261.0,254.0,121.0
sev,1244188178.0,782.0,301.0
sg0,1473293971.0,1.0,2.0
sgt,1272291509.0,2231.0,1055.0
sgy,1395104466.0,1476.0,499.0
shk,1409564538.0,99.0,54.0
sho,1233202140.0,3925.0,1133.0
sjm,1277301029.0,405.0,151.0
sjy,1363242998.0,168.0,137.0
ska,1250170604.0,3271.0,1428.0
skc,1352121952.0,699.0,315.0
slg,1363735020.0,7430.0,1055.0
slv,1459499671.0,7.0,4.0
sn9,1458079417.0,635.0,469.0
sr2,1495125474.0,874.0,401.0
sxp,1340602479.0,1599.0,169.0
szx,1295302229.0,575.0,87.0
t0b,1460794611.0,4.0,9.0
t23,1402772345.0,2901.0,608.0
tbv,1477694076.0,122.0,36.0
tdk,1392932849.0,17.0,24.0
teh,1278353687.0,689.0,119.0
tgb,1347159317.0,2760.0,1074.0
thg,1496561326.0,519.0,52.0
tjr,1187467371.0,7518.0,1904.0
tlb,1160418239.0,8276.0,1753.0
tln,1353961016.0,126.0,45.0
tn_,1476967743.0,64.0,45.0
tqi,1360092546.0,37.0,34.0
tsm,1309049051.0,1106.0,258.0
twp,1224946510.0,444.0,107.0
tzm,1270792125.0,1121.0,393.0
tzs,1268928692.0,21907.0,6684.0
uam,1386083136.0,298.0,10.0
ucy,1464504572.0,32.0,12.0
udp,1289817910.0,3097.0,518.0
ue_,1393783639.0,855.0,942.0
ufo,1321278348.0,2833.0,1409.0
unk,1357587891.0,41.0,14.0
ust,1360924946.0,384.0,48.0
utt,1482805233.0,53.0,4.0
v89,1462472598.0,7.0,3.0
vgt,1410534979.0,2025.0,416.0
vii,1243312422.0,172.0,63.0
vkb,1388687528.0,1523.0,136.0
vog,1248469270.0,9338.0,2548.0
w-m,1372457905.0,99.0,45.0
w0m,1441286528.0,43.0,43.0
wag,1499106202.0,1.0,9.0
wbc,1378751433.0,31.0,14.0
wc-,1369248516.0,145.0,96.0
wdb,1488801962.0,33.0,44.0
wdn,1505744626.0,4.0,10.0
wjr,1264376184.0,6.0,21.0
wjt,1330360096.0,3.0,5.0
wkz,1310371279.0,86.0,28.0
wll,1338227305.0,36.0,7.0
wmf,1187486878.0,24183.0,10322.0
wnm,1329833352.0,1074.0,169.0
wvh,1307201312.0,507.0,156.0
ww2,1340289992.0,62.0,45.0
wyc,1391621140.0,1933.0,256.0
x14,1510331298.0,8.0,5.0
xer,1382965252.0,12.0,25.0
xj9,1292820004.0,1472.0,440.0
xnx,1444361043.0,12.0,10.0
xoa,1417191555.0,1060.0,161.0
xrd,1206459290.0,288.0,162.0
xtf,1458305088.0,35.0,10.0
xux,1379059002.0,971.0,258.0
yev,1452694510.0,80.0,47.0
z0r,1276183644.0,476.0,174.0
z92,1270698719.0,1097.0,406.0
zaf,1370963926.0,145.0,78.0
zb3,1415802639.0,43.0,39.0
zby,1187210855.0,1371.0,645.0
zem,1187168488.0,4621.0,2064.0
zie,1477160350.0,330.0,144.0
zmb,1269615327.0,30.0,18.0
zo1,1396535548.0,2198.0,1977.0
zo7,1427984626.0,368.0,81.0
zoa,1502800889.0,1.0,3.0
zpr,1450258464.0,75.0,27.0
zrg,1498561659.0,7.0,3.0
zxv,1414542565.0,319.0,149.0
0003,1296527488.0,208.0,105.0
010a,1449017801.0,393.0,135.0
013a,1488333802.0,680.0,147.0
0898,1393284121.0,290.0,122.0
0X1A,1377621978.0,40.0,29.0
0max,1388123698.0,173.0,17.0
0x1d,1406729813.0,69.0,16.0
0xTJ,1467666710.0,19.0,16.0
0xf8,1497035263.0,69.0,13.0
10-6,1505153580.0,97.0,46.0
1331,1256079316.0,158.0,77.0
1945,1364958059.0,49.0,46.0
1rae,1339909040.0,38.0,36.0
2ion,1384790977.0,105.0,28.0
4714,1423202285.0,25.0,12.0
4WIW,1477791283.0,102.0,14.0
616c,1355060664.0,2285.0,942.0
77ko,1312967375.0,91.0,49.0
7ero,1432002218.0,9.0,8.0
AJRF,1462056090.0,716.0,152.0
ALee,1190663301.0,5095.0,1450.0
Andi,1206596428.0,69.0,114.0
Aron,1236695850.0,464.0,381.0
Arqu,1485936105.0,2.0,7.0
Arzh,1361817570.0,186.0,124.0
Buge,1372953884.0,2238.0,1022.0
CKFY,1484748076.0,2.0,1.0
CM30,1441501147.0,3334.0,1254.0
COil,1379336125.0,19.0,13.0
CPLX,1396650112.0,9250.0,1420.0
CrLf,1241098042.0,1913.0,398.0
Crye,1487992474.0,46.0,13.0
Cub3,1320376099.0,101.0,84.0
DC-3,1499807036.0,223.0,30.0
DocK,1488309576.0,1.0,1.0
Dove,1238903866.0,4254.0,996.0
Drup,1436303676.0,507.0,110.0
EJTH,1473672128.0,178.0,213.0
EZ-E,1414522448.0,302.0,24.0
EdiX,1283450713.0,1798.0,487.0
Endy,1462428366.0,292.0,216.0
Erem,1462483990.0,3.0,6.0
Esau,1451095063.0,1241.0,413.0
Eyes,1484246747.0,14.0,5.0
FHMS,1430734510.0,194.0,12.0
FRex,1498456876.0,402.0,216.0
Fice,1277887270.0,1297.0,216.0
Fox8,1284300783.0,5.0,6.0
FuNe,1465813710.0,811.0,182.0
GBiT,1325800714.0,415.0,75.0
GioM,1360788036.0,25.0,21.0
GuiA,1318288810.0,17900.0,2440.0
Hasz,1475552157.0,350.0,87.0
Heff,1230307956.0,753.0,62.0
IshV,1423518883.0,1.0,3.0
JED3,1274551624.0,18.0,26.0
Jach,1258947720.0,7339.0,2785.0
Jare,1325195879.0,3263.0,910.0
Jdam,1426885843.0,351.0,112.0
Jedd,1347382323.0,1526.0,593.0
Jemm,1335623288.0,59.0,37.0
JepZ,1328090631.0,795.0,267.0
JimA,1354730119.0,28.0,19.0
Joky,1413520640.0,517.0,259.0
Joof,1402586696.0,1062.0,669.0
Jun8,1256225845.0,6560.0,1884.0
KayL,1368052290.0,45.0,82.0
Khol,1413540133.0,46.0,17.0
KiDD,1418974695.0,46.0,87.0
Kiro,1328401906.0,5662.0,3624.0
LTom,1471364120.0,20.0,7.0
Lich,1421038550.0,68.0,21.0
MR4D,1447812903.0,902.0,320.0
Mahn,1348930840.0,3403.0,1010.0
Maro,1208161775.0,5726.0,1261.0
Meai,1304097166.0,501.0,237.0
Modj,1511246828.0,-3.0,7.0
Moru,1389102877.0,634.0,314.0
NIL8,1260444114.0,292.0,157.0
NN88,1377209508.0,1600.0,353.0
Naa4,1494837726.0,7.0,2.0
NatW,1298868967.0,327.0,140.0
Noos,1456986180.0,364.0,214.0
Oras,1390553419.0,56.0,61.0
PRMC,1509528511.0,3.0,1.0
Pigo,1434546196.0,902.0,400.0
Pxtl,1365775470.0,10322.0,3268.0
QUFB,1366935889.0,4986.0,229.0
RIMR,1407363591.0,777.0,254.0
RRRA,1355205876.0,465.0,258.0
RX14,1405527987.0,412.0,135.0
RaiO,1487171766.0,0.0,4.0
RegW,1382711825.0,85.0,69.0
Rezo,1355702352.0,1629.0,201.0
Rifu,1372789833.0,898.0,144.0
SCdF,1317010914.0,2978.0,557.0
SJES,1475161083.0,2.0,7.0
SL61,1364082294.0,26.0,22.0
SSLy,1377522828.0,240.0,184.0
SZJX,1435988057.0,26.0,132.0
Saus,1375970338.0,33.0,12.0
Svip,1354147300.0,1763.0,546.0
Taek,1374030693.0,2901.0,705.0
Tiki,1445262055.0,72.0,9.0
Torn,1242303144.0,1328.0,516.0
Udik,1418519860.0,1098.0,513.0
W0lf,1356522479.0,70.0,27.0
Walf,1472693448.0,77.0,56.0
XeO3,1419655905.0,11.0,6.0
Xyik,1343784875.0,158.0,84.0
Ygg2,1332954122.0,3270.0,1603.0
Zhyl,1499698459.0,60.0,22.0
Zren,1365711109.0,81.0,22.0
_71_,1502645638.0,0.0,2.0
_RPM,1347427018.0,1021.0,959.0
__oz,1352909230.0,3.0,6.0
_ar7,1473859045.0,72.0,28.0
_eht,1468129833.0,231.0,72.0
_jal,1432841615.0,2356.0,538.0
_lm_,1461970560.0,203.0,23.0
_lol,1498721880.0,3.0,2.0
_ph_,1431680691.0,2946.0,680.0
_red,1346725931.0,749.0,182.0
_sy_,1393273902.0,16.0,28.0
_wdh,1264274671.0,70.0,38.0
_wmd,1360267249.0,3958.0,451.0
a-ve,1481358666.0,7.0,4.0
a012,1467357670.0,118.0,79.0
a13n,1460669045.0,1159.0,302.0
aadb,1485448017.0,3.0,5.0
aaln,1364996224.0,323.0,25.0
aap_,1369201784.0,263.0,80.0
aban,1451052752.0,535.0,78.0
abhv,1395579592.0,253.0,71.0
ac29,1327046328.0,1078.0,569.0
ac2u,1288989323.0,377.0,147.0
ac_z,1499591174.0,1.0,2.0
acqq,1269700304.0,12119.0,4850.0
adrr,1334880905.0,1294.0,459.0
adzm,1451697463.0,243.0,74.0
aeid,1488398665.0,1.0,1.0
aerb,1325793310.0,1.0,3.0
aeto,1471916643.0,79.0,21.0
afej,1510036523.0,1.0,2.0
afpx,1485458465.0,698.0,158.0
agom,1493622853.0,1.0,1.0
agwa,1312090854.0,5926.0,993.0
aiaf,1374427258.0,105.0,26.0
air7,1391511259.0,120.0,30.0
aj_g,1318739824.0,40.0,20.0
ajju,1179435840.0,3607.0,1032.0
ajoy,1314055756.0,234.0,44.0
ajr0,1504038086.0,91.0,31.0
ak39,1330105157.0,763.0,451.0
akaa,1498915619.0,4.0,6.0
akrs,1360857662.0,34.0,7.0
akud,1418876415.0,339.0,74.0
akyu,1415720563.0,120.0,48.0
alfg,1348378937.0,54.0,57.0
alie,1456855673.0,7.0,21.0
alkz,1476209065.0,54.0,8.0
alpb,1319645762.0,3792.0,866.0
als0,1488296383.0,1.0,4.0
alt_,1286453988.0,1068.0,199.0
alva,1415020666.0,1908.0,424.0
alyx,1205942593.0,418.0,121.0
amai,1361788882.0,216.0,189.0
amsb,1443706009.0,6.0,3.0
and0,1470976277.0,300.0,173.0
andr,1202681096.0,3511.0,752.0
anjc,1319469842.0,1168.0,625.0
anst,1452956426.0,17.0,14.0
ansy,1303605919.0,1344.0,289.0
antr,1310641005.0,19438.0,2307.0
ap46,1445850661.0,165.0,99.0
ape4,1370459386.0,1606.0,1012.0
arde,1340428885.0,60.0,75.0
aric,1353550526.0,418.0,197.0
arkh,1483535611.0,429.0,136.0
arkj,1375966572.0,184.0,90.0
arlk,1497668162.0,7.0,5.0
arto,1178835876.0,841.0,176.0
arzt,1406114766.0,430.0,47.0
asab,1310166464.0,15.0,23.0
asah,1290099463.0,444.0,163.0
askz,1488036077.0,18.0,33.0
asnr,1486024435.0,2.0,1.0
asrp,1484988250.0,262.0,72.0
auvi,1358288394.0,1186.0,192.0
avar,1268293971.0,9835.0,1642.0
avip,1442867594.0,1062.0,289.0
awjr,1357912258.0,4484.0,958.0
azm1,1332448350.0,17.0,38.0
b01t,1454937589.0,588.0,58.0
b212,1458205635.0,92.0,11.0
baby,1263890147.0,4853.0,2746.0
baki,1480714480.0,0.0,7.0
balp,1508900019.0,1.0,1.0
bane,1294545378.0,41952.0,8641.0
baus,1284037018.0,314.0,122.0
bb88,1452471305.0,334.0,179.0
bbtn,1440593052.0,22.0,9.0
bcg1,1426056130.0,1991.0,484.0
bcyn,1495972636.0,49.0,4.0
