user,created,karma,submitted
nsarafa,1451681911.0,18.0,12.0
nsebban,1473260616.0,165.0,58.0
nsfyn55,1341576245.0,61.0,94.0
nsgoetz,1402029777.0,64.0,20.0
nsomaru,1307549149.0,1035.0,363.0
nsxwolf,1321501583.0,6712.0,2213.0
ntate22,1466735445.0,1.0,4.0
ntaylor,1343237253.0,158.0,79.0
ntenenz,1353096661.0,35.0,25.0
nuggien,1206580602.0,232.0,148.0
numbers,1365552896.0,58.0,26.0
nuno-or,1493658053.0,1.0,1.0
nwatson,1243830325.0,976.0,362.0
nwenzel,1326416802.0,647.0,276.0
nwinter,1187912496.0,638.0,142.0
nyolfen,1412691565.0,1860.0,534.0
nyrulez,1302215987.0,218.0,113.0
obblekk,1376873220.0,308.0,76.0
obilgic,1284771852.0,4964.0,949.0
obiwahn,1418205552.0,3.0,3.0
ocfnash,1389560380.0,152.0,53.0
odammit,1476375451.0,597.0,223.0
odiroot,1291117102.0,631.0,339.0
oh_sigh,1306366386.0,2794.0,2149.0
ohhhlol,1496708929.0,62.0,10.0
ohnoozz,1473852507.0,3.0,4.0
ojbyrne,1191546552.0,15879.0,3941.0
oldpond,1285090302.0,83.0,115.0
oliebol,1412930201.0,63.0,19.0
oliviao,1478092881.0,11.0,5.0
ollybee,1300544087.0,231.0,86.0
olojobs,1504187130.0,0.0,3.0
olympus,1340593339.0,1592.0,394.0
omarish,1172078907.0,2590.0,339.0
omegant,1314303857.0,2039.0,628.0
omegote,1360325455.0,409.0,183.0
omgbear,1344188753.0,33.0,18.0
omgwhat,1483715908.0,20.0,7.0
omnimus,1421441696.0,125.0,88.0
oneshoe,1473209579.0,19.0,10.0
onion2k,1331218470.0,12203.0,3067.0
onorton,1498842630.0,13.0,11.0
onuralp,1467982040.0,170.0,54.0
ookblah,1190001718.0,257.0,82.0
orang55,1339792775.0,3.0,4.0
orbitur,1357522211.0,1053.0,412.0
org3432,1482980828.0,98.0,57.0
orloffm,1478527962.0,26.0,11.0
oryades,1368697566.0,2.0,5.0
osazuwa,1399661895.0,184.0,29.0
oskarth,1332099115.0,7356.0,807.0
oskenso,1316605372.0,100.0,14.0
osteele,1206889426.0,978.0,151.0
outlace,1441063988.0,175.0,83.0
ovrdrv3,1465945089.0,20.0,25.0
owens99,1383030964.0,369.0,125.0
owenwil,1338376908.0,2847.0,329.0
oxryly1,1393284793.0,614.0,213.0
ozovehe,1374921525.0,4.0,4.0
p90puma,1442622875.0,2.0,3.0
paddy_m,1207749485.0,1045.0,297.0
paganel,1172073396.0,4583.0,1259.0
paintnp,1411265491.0,26.0,9.0
pakopak,1511985270.0,1.0,3.0
palad1n,1350328584.0,70.0,27.0
pamicel,1491147001.0,2.0,1.0
panabee,1309770004.0,708.0,295.0
panarky,1291623033.0,14740.0,1263.0
parsabg,1369388711.0,171.0,43.0
passive,1406298110.0,404.0,102.0
patejam,1359348427.0,534.0,69.0
patio11,1226911362.0,119715.0,9862.0
patorjk,1285354003.0,353.0,110.0
patwolf,1416402324.0,106.0,24.0
paule89,1411303268.0,139.0,29.0
paullth,1340955855.0,42.0,34.0
pavanky,1285133153.0,2174.0,593.0
pavfarb,1485848818.0,68.0,20.0
pawelos,1459174081.0,1.0,2.0
payne92,1207698376.0,1756.0,231.0
pbadg3r,1465940808.0,3.0,6.0
pbiggar,1232998026.0,6492.0,1735.0
pcardh0,1380863677.0,6.0,75.0
pcunite,1276965571.0,1013.0,580.0
pdegnan,1383312237.0,7.0,7.0
pdevine,1358876127.0,67.0,17.0
pdxandi,1364750064.0,275.0,63.0
pearkes,1313539864.0,1566.0,233.0
pedrocr,1256278137.0,3528.0,949.0
peeters,1330710152.0,2400.0,643.0
peoplee,1378237512.0,9.0,5.0
perch56,1467882188.0,28.0,16.0
periram,1308255601.0,36.0,11.0
perneto,1242857939.0,20.0,12.0
peruzin,1490730456.0,1.0,1.0
pesto88,1362150058.0,6.0,11.0
petetnt,1453642009.0,353.0,138.0
petilon,1318103844.0,770.0,142.0
petters,1470077345.0,806.0,271.0
pflanze,1181083104.0,309.0,222.0
pgm8705,1393360874.0,48.0,26.0
pgodzin,1393095763.0,880.0,238.0
pgroves,1290026446.0,807.0,207.0
phaemon,1338999231.0,2089.0,892.0
phasnox,1446784599.0,46.0,27.0
phatoni,1497077308.0,4.0,5.0
philips,1232666194.0,3203.0,536.0
phoobot,1436974307.0,11.0,6.0
phpnode,1256316114.0,3847.0,962.0
phreack,1449215269.0,466.0,47.0
phreda4,1511577422.0,1.0,1.0
phreeza,1274459025.0,6289.0,1131.0
phs318u,1472168389.0,328.0,119.0
phugoid,1237798947.0,1091.0,249.0
picardo,1304841689.0,184.0,93.0
pierrec,1377884653.0,1863.0,418.0
pigeons,1386177741.0,195.0,66.0
pilot72,1493920921.0,2.0,4.0
piokoch,1350284416.0,277.0,81.0
pipio21,1465137220.0,1208.0,213.0
pitzips,1322743850.0,44.0,24.0
pixel67,1336690897.0,9.0,23.0
pj_mukh,1386180112.0,1029.0,325.0
pkrefta,1296442320.0,247.0,34.0
pksadiq,1445953416.0,192.0,161.0
placebo,1412719703.0,513.0,219.0
plandis,1458616461.0,723.0,389.0
plehoux,1282247189.0,1053.0,150.0
pletnes,1495133695.0,154.0,77.0
ploutch,1469704783.0,1.0,1.0
ploxiln,1383764527.0,3915.0,691.0
plsmatt,1438623155.0,10.0,19.0
plsoucy,1232996911.0,15.0,12.0
pm24601,1327778545.0,1254.0,727.0
pmattos,1200103173.0,258.0,32.0
pmoleri,1459989898.0,90.0,18.0
pmontra,1399890521.0,4316.0,2103.0
pmorici,1206331405.0,8836.0,2532.0
pnathan,1296230057.0,9300.0,3288.0
pneiman,1501657203.0,1.0,1.0
pob1234,1510372043.0,94.0,49.0
point78,1462230966.0,23.0,30.0
poirier,1459775978.0,17.0,16.0
poke111,1372090974.0,130.0,41.0
poland2,1490462138.0,0.0,4.0
polemic,1314825464.0,4054.0,501.0
pololee,1476772001.0,24.0,6.0
polpenn,1464629490.0,33.0,8.0
polygot,1468425945.0,245.0,65.0
poorman,1372540933.0,230.0,89.0
postila,1430676079.0,720.0,144.0
potench,1350923995.0,384.0,168.0
pothibo,1292856436.0,812.0,404.0
powrben,1486067126.0,1.0,3.0
ppandey,1415211503.0,7.0,12.0
ppidugu,1486323843.0,2.0,13.0
prabrit,1509561921.0,0.0,2.0
praptak,1235663907.0,8799.0,1761.0
prewett,1236190032.0,1491.0,659.0
princeb,1357363010.0,554.0,303.0
print_r,1478207192.0,8.0,14.0
prodikl,1324452887.0,36.0,37.0
progman,1370418587.0,509.0,388.0
progval,1430248314.0,1273.0,150.0
propman,1481961016.0,575.0,68.0
provost,1398228852.0,397.0,99.0
pryphet,1415385280.0,3.0,1.0
psankar,1288771245.0,52.0,22.0
pscarey,1487990765.0,30.0,20.0
pseud0r,1393250640.0,77.0,49.0
psheets,1409254520.0,23.0,11.0
pshin45,1355367337.0,609.0,211.0
psidium,1448763473.0,17.0,6.0
psranga,1171954184.0,561.0,249.0
psweber,1298385722.0,108.0,83.0
pteehan,1427915119.0,8.0,6.0
putsjoe,1444945813.0,2.0,4.0
pvaldes,1358105427.0,892.0,1220.0
pvdebbe,1420009217.0,620.0,372.0
pwarner,1392831634.0,56.0,43.0
pxeboot,1447993111.0,229.0,58.0
pyronik,1464736642.0,81.0,24.0
qdotbio,1485965215.0,1.0,1.0
qmarchi,1475467685.0,74.0,56.0
quantos,1469180721.0,13.0,7.0
quintin,1331120471.0,124.0,47.0
quirkot,1457104574.0,274.0,122.0
quiyile,1488214008.0,1.0,1.0
quobyte,1491083957.0,1.0,3.0
qwert-e,1487644936.0,25.0,12.0
r0brodz,1490009588.0,-6.0,14.0
r0muald,1380879171.0,2053.0,374.0
r4ltman,1409514212.0,0.0,3.0
r_singh,1401796529.0,195.0,72.0
racl101,1365138217.0,185.0,185.0
rafiki6,1291689116.0,86.0,74.0
rafinha,1456891163.0,83.0,35.0
raheemm,1197295363.0,2023.0,574.0
rahoulb,1257770045.0,1457.0,518.0
rakibtg,1451938155.0,228.0,71.0
ralusek,1424972700.0,668.0,154.0
ram_rar,1476730990.0,63.0,30.0
ramanan,1330952155.0,360.0,65.0
ramchip,1224882563.0,2610.0,964.0
rancar2,1296485805.0,101.0,23.0
rand000,1487556648.0,0.0,2.0
random3,1397880648.0,135.0,53.0
rasz_pl,1390851657.0,1834.0,2169.0
ratstew,1322061595.0,18.0,15.0
rattray,1330205759.0,2628.0,882.0
rawland,1322926839.0,895.0,133.0
rayalez,1389888283.0,2924.0,687.0
rayiner,1293654235.0,71200.0,16604.0
razvanh,1382371927.0,27.0,29.0
razwall,1334956926.0,118.0,29.0
rbanffy,1205327461.0,53565.0,19953.0
rbirkby,1176142662.0,29.0,16.0
rbultje,1393104438.0,19.0,12.0
rburhum,1254162684.0,1868.0,333.0
rcnavas,1485038016.0,1.0,1.0
rco8786,1292270067.0,1369.0,495.0
rdcasey,1298497919.0,128.0,26.0
rderose,1507030695.0,2.0,1.0
rdiddly,1448754784.0,782.0,692.0
reactor,1302929434.0,1676.0,200.0
reacweb,1324415909.0,1027.0,510.0
readams,1378260675.0,1573.0,245.0
rectang,1412521022.0,1847.0,428.0
red2awn,1478678483.0,41.0,26.0
rednivs,1466452456.0,24.0,33.0
redtree,1486424254.0,-8.0,7.0
rekshaw,1393717801.0,200.0,50.0
renaudg,1319627169.0,1099.0,293.0
rene_lf,1483401391.0,4.0,1.0
renega3,1493421934.0,6.0,6.0
replete,1374841290.0,56.0,52.0
resiros,1369489048.0,62.0,22.0
return0,1354829726.0,5142.0,2777.0
revanx_,1434175544.0,118.0,71.0
rexreed,1285347460.0,1994.0,804.0
rezacks,1408845706.0,27.0,20.0
rezaman,1197756607.0,18.0,15.0
rgacote,1280159218.0,137.0,92.0
rgejman,1261859332.0,473.0,150.0
rglover,1297891208.0,2393.0,813.0
rgoomar,1388165211.0,171.0,77.0
rguzman,1203010632.0,2397.0,355.0
rhardih,1330872841.0,69.0,22.0
rhc2104,1295861261.0,550.0,175.0
rhizome,1286169039.0,13090.0,8215.0
rhoadsb,1491234053.0,3.0,1.0
rhodrid,1464781375.0,69.0,11.0
rickpmg,1498527875.0,31.0,19.0
ricoued,1478061376.0,1.0,1.0
rightos,1506451783.0,582.0,118.0
rileytg,1337799476.0,101.0,58.0
rjbwork,1367014942.0,1663.0,586.0
rjhunja,1504274079.0,1.0,2.0
rjtobin,1431916253.0,335.0,48.0
rjurney,1233595462.0,3500.0,1514.0
rkangel,1316688495.0,1438.0,361.0
rkeene2,1421033064.0,303.0,218.0
rlanday,1348067583.0,523.0,179.0
rlv-dan,1439573974.0,109.0,30.0
rmchugh,1374603995.0,675.0,156.0
rmellow,1423850287.0,62.0,36.0
rmocnik,1509912399.0,4.0,1.0
rndmind,1424892441.0,63.0,89.0
rndmize,1316651324.0,1456.0,226.0
rnhmjoj,1415910825.0,1271.0,264.0
roablep,1487010485.0,1.0,5.0
roadfun,1491161829.0,2.0,2.0
robbiep,1330494982.0,2036.0,674.0
robbles,1297408523.0,608.0,239.0
robglnn,1489680370.0,1.0,1.0
robobro,1386096170.0,392.0,174.0
robocat,1317360889.0,551.0,373.0
robputt,1446935351.0,190.0,18.0
robryan,1239499771.0,5587.0,3292.0
robteix,1236712195.0,1258.0,135.0
rodgerd,1351025680.0,4676.0,1655.0
roemerb,1479211041.0,11.0,9.0
rohit33,1468443863.0,47.0,3.0
romanhn,1373439060.0,556.0,137.0
romaniv,1296612175.0,1700.0,707.0
romming,1301686239.0,22.0,51.0
romulof,1484173684.0,1.0,2.0
ronenlh,1432823059.0,3.0,3.0
rongway,1470871561.0,11.0,9.0
ronilan,1305696883.0,834.0,320.0
ronnier,1257689977.0,3341.0,851.0
rory096,1211237309.0,1631.0,347.0
roryrjb,1453966316.0,80.0,45.0
rossant,1410337849.0,7.0,8.0
rosstex,1377897453.0,1192.0,329.0
rothron,1310369273.0,36.0,14.0
rotwood,1489888125.0,0.0,2.0
rpedela,1363318334.0,1378.0,917.0
rpo1991,1509602842.0,-5.0,3.0
rpowers,1390856463.0,63.0,38.0
rprabhu,1512189901.0,2.0,1.0
rrm1977,1493889456.0,4.0,8.0
rsanaie,1391635880.0,26.0,27.0
rsc-dev,1434950073.0,353.0,32.0
rsgrafx,1235030628.0,4.0,5.0
rsi_oww,1436486030.0,128.0,23.0
rsimmer,1504809975.0,8.0,1.0
rsingla,1330146912.0,769.0,56.0
rsivapr,1385911503.0,84.0,33.0
rsp1984,1385593474.0,2017.0,386.0
rsvelan,1493658403.0,4.0,2.0
rsyring,1458952413.0,134.0,17.0
rszrama,1351644013.0,6.0,9.0
rtfm666,1369332784.0,8.0,15.0
rtrunck,1246170676.0,402.0,97.0
rtw1981,1489452737.0,1.0,1.0
rubenbe,1496913828.0,125.0,24.0
rubin55,1474613070.0,1.0,6.0
rubyfan,1341024580.0,1238.0,597.0
rudolf0,1415220291.0,1273.0,494.0
ruffrey,1429750992.0,393.0,136.0
rufugee,1248383490.0,1557.0,539.0
rumayor,1363823424.0,176.0,34.0
rumcajz,1317101601.0,3013.0,601.0
rumpope,1326374343.0,1.0,1.0
runT1ME,1262044239.0,1354.0,691.0
runn1ng,1262557965.0,4483.0,1052.0
rushabh,1283257466.0,418.0,178.0
rwalker,1171856233.0,1500.0,125.0
rxdemon,1405952257.0,1.0,3.0
ryan606,1446038840.0,94.0,44.0
ryanb23,1505595877.0,15.0,10.0
ryandvm,1253653497.0,4875.0,927.0
ryanf20,1485976015.0,1.0,3.0
ryanlol,1420259881.0,3238.0,2258.0
ryanong,1311215941.0,100.0,35.0
s-brody,1437379445.0,1.0,4.0
s0me0ne,1332873357.0,9.0,35.0
s73ver_,1502490615.0,760.0,1020.0
sabaker,1511543390.0,1.0,1.0
sadadar,1359733688.0,26.0,31.0
saeranv,1331739773.0,753.0,172.0
safe001,1484142669.0,2.0,2.0
safeaim,1291570426.0,182.0,57.0
saganus,1375721579.0,1098.0,677.0
sahil_k,1454357657.0,3.0,14.0
sahrizv,1374571232.0,51.0,46.0
saimiam,1483552308.0,357.0,243.0
sajal83,1282592908.0,1499.0,222.0
salex89,1411774821.0,108.0,57.0
sallen2,1512153133.0,1.0,1.0
sam0x17,1510868077.0,18.0,11.0
sambull,1419311265.0,111.0,32.0
samdung,1440047870.0,42.0,34.0
samereo,1499296364.0,1.0,1.0
samoube,1466193249.0,5.0,8.0
samuell,1368449575.0,918.0,337.0
sand500,1402084208.0,191.0,131.0
sanxiyn,1247369376.0,4953.0,1423.0
sapeien,1477041427.0,87.0,32.0
sapjobs,1483984554.0,2.0,8.0
sarafox,1499892974.0,1.0,1.0
sarreph,1374421954.0,2517.0,544.0
saryant,1316931370.0,4047.0,1537.0
sasaram,1486184555.0,7.0,7.0
sateesh,1249900537.0,170.0,105.0
satishf,1248730609.0,46.0,16.0
satysin,1422728081.0,2090.0,450.0
savagej,1416595291.0,-9.0,33.0
sbjonas,1507037286.0,1.0,1.0
sborsje,1253043642.0,33.0,26.0
sbpayne,1429907019.0,33.0,11.0
sc30317,1394569179.0,7.0,4.0
scandit,1499152475.0,5.0,4.0
scandox,1421750981.0,3071.0,657.0
scarmig,1297138976.0,10156.0,2053.0
scblock,1231912932.0,472.0,85.0
schwede,1309321408.0,70.0,26.0
scibolt,1486038046.0,4.0,1.0
sciurus,1295400717.0,11593.0,2311.0
scosman,1313198779.0,851.0,191.0
scott00,1354248328.0,663.0,185.0
scott_s,1204417496.0,27649.0,7476.0
scottfr,1338327006.0,783.0,111.0
scottmf,1414332886.0,482.0,220.0
sdaniel,1507155421.0,1.0,1.0
sdevoid,1396585568.0,12.0,8.0
sea6ear,1265914894.0,1889.0,434.0
seajosh,1220449143.0,51.0,16.0
seanieb,1279192134.0,392.0,118.0
searine,1306343660.0,753.0,339.0
sebbean,1335985835.0,23.0,33.0
sebleon,1419673305.0,424.0,218.0
sedachv,1244332241.0,3247.0,1355.0
seddona,1283079283.0,269.0,94.0
seewhat,1302044291.0,127.0,52.0
seibelj,1436822149.0,4723.0,728.0
selbekk,1379341296.0,4.0,7.0
sengork,1403846294.0,1194.0,223.0
seomint,1439818834.0,31.0,14.0
sequoia,1287517832.0,2773.0,492.0
sercand,1420307241.0,4.0,3.0
serge2k,1289711994.0,2021.0,2135.0
serge76,1491318385.0,1.0,1.0
sergers,1373076815.0,500.0,205.0
sergior,1489921342.0,7.0,41.0
serkanh,1314458438.0,15.0,19.0
setgree,1486323413.0,36.0,18.0
